Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,553.8070287704468,2.1,0.9418529937751725,8.298385865249523,10.375,212.0624957050579,212.0625,5457
