Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,372.1749701499939,1.9,0.9418529937751725,8.256777777777799,10.375,211.87174000850314,211.87890625,3675
