Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,457.6944479942322,1.8,0.9418529937751725,8.244298245614033,10.391666666666667,211.99845460388116,212.01171875,4522
