Rule_Obj,Rule_Score
"[['age'], [[70, 93]]]",0.9418529937751725
"[['pstat', 'age'], [['0', '1'], [70, 92]]]",0.9418529937751725
"[['sex', 'age'], [['F', 'M'], [70, 93]]]",0.9418529937751725
"[['pstat', 'hgb'], [['0'], [13.100000381469727, 18.899999618530273]]]",0.9418529937751725
"[['sex', 'pstat', 'age'], [['F', 'M'], ['0', '1'], [70, 93]]]",0.9418529937751725
"[['sex', 'hgb'], [['M', 'F'], [12.800000190734863, 15.899999618530273]]]",0.9418529937751692
"[['hgb'], [[12.800000190734863, 15.800000190734863]]]",0.9418529937751692
"[['pstat', 'hgb', 'sex'], [['0'], [13.0, 16.600000381469727], ['M', 'F']]]",0.9417247719879837
"[['ptime'], [[24, 130]]]",0.9415963928841214
"[['creat'], [[0.800000011920929, 1.2000000476837158]]]",0.9380691596488027
