Qtd_Regras,Tempo_Total,Tamanho_Medio,Melhor_Fitness,CPU_Media_Percent,CPU_Pico_Percent,RAM_Media_MB,RAM_Pico_MB,Num_Amostras_Recursos
10,599.8608944416046,1.9,0.9418529937751725,8.239277074542912,11.558333333333332,212.05557357594907,212.06640625,5925
