0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.0230972,0.0167164,0.0160684,0.0212292,0.0172578,0.0256796,0.019341,0.0256584,0.0154974,0.0258828,0.0275404,0.0188248,0.015172,0.0251452,0.0186174,0.0226698,0.0208496,0.0167496,0.0236356,0.0182346,0.016781,0.0232036,0.0174094,0.016067,0.0247172,0.0181768,0.0277458,0.017793,0.0244942,0.0164934,0.0150816,0.0252682,0.0193424,0.0242086,0.0149672,0.026479,0.0173176,0.0276814,0.0156308,0.0223378,0.0297546,0.0174418,0.0243862,0.0192432,0.017791,0.0260738,0.0165218,0.0220838,0.0151432,0.0243718,0.0157242,0.0240752,0.0221948,0.021099,0.0187044,0.0158154,0.023797,0.0232728,0.0151682,0.0265142,0.0162096,0.0240912,0.0173028,0.0234794,0.0190236,0.022389,0.02453,0.0183164,0.0175302,0.023708,0.0163542,0.01907,0.0272434,0.0253668,0.0144002
0.0232276,0.0168514,0.0166206,0.0210064,0.0179122,0.0269882,0.0198754,0.026285,0.0153794,0.0259122,0.0289156,0.0196408,0.0157114,0.0258538,0.019154,0.0229744,0.0225292,0.0165272,0.0247632,0.0185896,0.0175014,0.0229364,0.0178774,0.016228,0.0250714,0.0185572,0.0284222,0.0179742,0.0246334,0.0162406,0.0162302,0.0250948,0.0198692,0.0256388,0.0146476,0.0265544,0.0185588,0.0277582,0.0159548,0.0225872,0.029805,0.0184284,0.024758,0.0210188,0.0189746,0.026818,0.0165596,0.022858,0.0154972,0.025217,0.0159212,0.024124,0.0219036,0.0212016,0.0190252,0.016566,0.0233492,0.0232518,0.015118,0.0271784,0.0169346,0.0245802,0.0178322,0.0246676,0.0194044,0.0226902,0.0246248,0.018908,0.0185496,0.0243396,0.0165632,0.0190646,0.0270244,0.0258546,0.0156176
0.023452,0.017328,0.0175642,0.0216044,0.0191566,0.0275078,0.0206366,0.027155,0.0162448,0.026057,0.0285322,0.0202132,0.0161192,0.0260182,0.0199406,0.0237046,0.0235594,0.0167362,0.0251386,0.0193656,0.016831,0.0234962,0.0181494,0.0170054,0.0253064,0.0190358,0.028179,0.0188952,0.0252638,0.0167844,0.016823,0.0256188,0.0207522,0.0264268,0.0154518,0.026606,0.018889,0.0279196,0.0163976,0.0233426,0.031219,0.0187734,0.0247908,0.0219822,0.0195798,0.0262326,0.0169088,0.0232684,0.0165192,0.0256438,0.0164874,0.0243474,0.0226606,0.021891,0.0205218,0.018178,0.0243632,0.0233674,0.0155316,0.0273566,0.0177436,0.0249844,0.018441,0.0245396,0.0199686,0.0226694,0.025203,0.0198758,0.0176498,0.024938,0.0175558,0.0194726,0.027018,0.0257644,0.016764
0.0240636,0.017812,0.0177232,0.0221056,0.0198678,0.027771,0.021699,0.0273836,0.0169816,0.0264954,0.0290282,0.020668,0.0169856,0.0266386,0.0203984,0.0238726,0.0236456,0.0173512,0.0257184,0.0199148,0.0176412,0.0240828,0.0180554,0.0175362,0.025965,0.0193356,0.0285226,0.0197248,0.0258932,0.017597,0.016793,0.0267406,0.0210958,0.0258612,0.0149022,0.026703,0.0188598,0.0282342,0.0167236,0.0235972,0.0314354,0.0186648,0.0251486,0.0223606,0.0199236,0.0265366,0.0175222,0.0239188,0.016579,0.0253094,0.0164818,0.0252598,0.0249076,0.0226586,0.020874,0.0180124,0.0244886,0.0241354,0.0160462,0.0288568,0.0173036,0.0253172,0.0182724,0.024849,0.0198586,0.0228302,0.0257438,0.020677,0.0194092,0.025722,0.0176772,0.020037,0.0274122,0.0257496,0.0171884
0.0241498,0.0182936,0.018161,0.0227878,0.0206828,0.0283372,0.021725,0.0275938,0.017948,0.026148,0.0293444,0.0214036,0.0178022,0.0268268,0.020191,0.0241304,0.0242754,0.0178412,0.0259746,0.020383,0.0184676,0.0238454,0.0186236,0.0177138,0.0267496,0.019694,0.0288814,0.019644,0.0263478,0.0179998,0.0171254,0.027299,0.0221288,0.0256652,0.0159742,0.0270112,0.0202578,0.0280128,0.016959,0.0237842,0.0311924,0.0196482,0.0254128,0.0232918,0.0193708,0.0269546,0.0182642,0.0253904,0.0162088,0.025448,0.0164448,0.0258354,0.0258804,0.0230338,0.0208042,0.0185528,0.0255626,0.0242178,0.0167056,0.0292292,0.018059,0.025925,0.0196454,0.0261186,0.0201584,0.0237036,0.0258212,0.02192,0.0203616,0.026882,0.017963,0.0209774,0.0279316,0.0264032,0.0175936
0.0243326,0.018917,0.018287,0.0229936,0.0210794,0.0280776,0.0228034,0.02812,0.018156,0.0263532,0.03009,0.022823,0.0177746,0.0266526,0.0213246,0.0244912,0.0252054,0.018788,0.0264824,0.0214058,0.0192394,0.024688,0.0189474,0.0180574,0.0270872,0.0206428,0.0295862,0.0200094,0.026109,0.0187306,0.0182326,0.0280018,0.0222606,0.0265152,0.01687,0.0267672,0.0206462,0.0285448,0.0171002,0.024266,0.0317422,0.019929,0.0266008,0.0242426,0.0199556,0.0273664,0.0184214,0.0256832,0.0167466,0.025341,0.0163892,0.0269778,0.0259368,0.0232376,0.021025,0.019412,0.0262802,0.0247238,0.0165888,0.0301538,0.0181282,0.0266038,0.0197464,0.0262942,0.0202366,0.0240034,0.0261494,0.0224808,0.0206712,0.0271528,0.0177146,0.0217308,0.0274036,0.0268286,0.0177432
0.0246704,0.020396,0.019488,0.023128,0.0214322,0.0292572,0.0236608,0.0277094,0.0186002,0.0268884,0.0295174,0.0232428,0.0185324,0.0275498,0.0209978,0.0243216,0.0256844,0.0192062,0.026763,0.0210726,0.0198374,0.0251316,0.0191464,0.0178378,0.0273366,0.0216008,0.0304194,0.019846,0.026809,0.0199336,0.0191812,0.0283378,0.0228482,0.0274206,0.0169896,0.0269136,0.0211824,0.0290642,0.0188482,0.0245266,0.0315578,0.020493,0.026252,0.0247368,0.0202914,0.027932,0.0189564,0.025789,0.0167728,0.0256628,0.0169658,0.027118,0.0274834,0.0234356,0.02175,0.0200096,0.0258392,0.0243104,0.0167944,0.0301818,0.0183878,0.0271406,0.0201516,0.0265672,0.0212896,0.0237372,0.0261534,0.0224518,0.0212204,0.0273496,0.0191598,0.0222944,0.0273266,0.0275696,0.0190184
0.0251206,0.0211774,0.0202494,0.0234584,0.0227716,0.0299264,0.0243868,0.0283596,0.019048,0.0266698,0.0303722,0.0230234,0.0183828,0.02876,0.021949,0.0251352,0.0275838,0.0198002,0.0270936,0.02172,0.0202964,0.0252176,0.0197352,0.0188626,0.0286556,0.021693,0.031863,0.0199152,0.027407,0.0199146,0.020468,0.0290764,0.023492,0.0272882,0.0174274,0.0273812,0.0209738,0.0290718,0.0190538,0.0253188,0.0312944,0.0205456,0.0266188,0.0254924,0.021148,0.0280254,0.0189096,0.0261132,0.0169774,0.0260318,0.017925,0.0275526,0.0288216,0.0242768,0.0222394,0.0198892,0.0258798,0.0242076,0.0170838,0.0308296,0.0186312,0.027418,0.0203242,0.0268176,0.0224492,0.024009,0.026408,0.0233814,0.0223156,0.0270694,0.0198308,0.0227662,0.0269388,0.0275554,0.0192022
0.0255944,0.021465,0.020461,0.0236616,0.024882,0.0304942,0.024266,0.0281718,0.0195098,0.0273312,0.0307314,0.0239866,0.0190866,0.0289424,0.0213426,0.0252932,0.0285054,0.0201642,0.0280746,0.0236726,0.0210226,0.026355,0.0198484,0.0194084,0.028932,0.0232288,0.0323276,0.0214542,0.0281638,0.0209496,0.0200684,0.0299544,0.0246842,0.028128,0.0171094,0.0278222,0.0214594,0.0291478,0.019421,0.0261664,0.031692,0.0211046,0.0268314,0.0263086,0.0212248,0.028784,0.0188006,0.0262046,0.0171078,0.0271892,0.0186284,0.0280264,0.0292204,0.0242318,0.023654,0.0203592,0.0263468,0.0252342,0.017086,0.0309628,0.0198674,0.027999,0.0207904,0.0266214,0.023232,0.025639,0.026484,0.0236454,0.0230948,0.026892,0.0202962,0.0233832,0.0275276,0.0289396,0.0196486
0.0260644,0.0215766,0.0205756,0.0237598,0.0256698,0.0307336,0.0253732,0.0282296,0.0197558,0.0275826,0.0299468,0.0248326,0.0198476,0.0293298,0.0223366,0.0256726,0.0289242,0.0205096,0.0289178,0.0241058,0.0211656,0.0268932,0.0198828,0.0198446,0.029089,0.0235604,0.0330094,0.0216376,0.0284082,0.0210766,0.020422,0.0305356,0.0257236,0.0284028,0.018001,0.0283086,0.0215728,0.0295952,0.0203074,0.0262852,0.0327668,0.0212768,0.0272014,0.0269726,0.0213232,0.0291084,0.0194564,0.026501,0.0176974,0.0273358,0.0190758,0.027843,0.0293898,0.0247642,0.0244522,0.021109,0.0267594,0.025336,0.017572,0.0315382,0.0205294,0.0284242,0.0211828,0.0267474,0.0240268,0.0263472,0.0268698,0.024702,0.0235532,0.0275914,0.0201822,0.0236288,0.0287054,0.0292108,0.0195174
