Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
7765,12.13,3268.3,413.886308187
7469,7.95,806.1,146.248670632
544,6.66,18456.6,1832.01645747
10315,11.97,5336.5,707.102864182
9650,6.07,4454.6,527.854547181
10713,22.7,3998.4,661.428699187
