Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
3444,"[296.60000000000002, 438.69999999999999]",0,MRI-no-lytic-lesion sample, , , , 
11183,"[699.89999999999998, 1377.5999999999999]",0,MRI-no-lytic-lesion sample,0.5278,0.4634,30.4243,0.242
7891,"[971.39999999999998, 1644.5999999999999]",0,MRI-lytic-lesion sample,0.6642,0.8835,19.9183,0.2181
