Rule_Obj,Rule_Score
"[['ph-ecog', 'sex'], [['2.0', '1.0', '3.0'], ['1']]]",0.9191819836782164
"[['ph-karno', 'ph-ecog'], [[60.0, 80.0], ['3.0', '1.0', '2.0']]]",0.9156478603496091
"[['ph-karno'], [[50.0, 80.0]]]",0.9138300735964792
"[['wt-loss'], [[-8.0, 7.0]]]",0.9135478492806328
"[['age'], [[39, 64]]]",0.9083333767784787
"[['wt-loss', 'ph-ecog'], [[-8.0, 6.0], ['1.0', '2.0', '0.0', '3.0']]]",0.9077188507398855
"[['pat-karno'], [[30.0, 70.0]]]",0.8988741794176537
"[['ph-ecog', 'pat-karno'], [['2.0', '0.0', '3.0', '1.0'], [30.0, 70.0]]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
"[['pat-karno', 'ph-karno', 'sex'], [[70.0, 100.0], [80.0, 100.0], ['1', '2']]]",0.8948108209539815
