Rule_Obj,Rule_Score
"[['pat-karno', 'sex'], [[30.0, 90.0], ['1']]]",0.9234290479786017
"[['ph-ecog', 'sex'], [['1.0', '2.0', '3.0'], ['1']]]",0.9191819836782164
"[['ph-ecog', 'sex', 'pat-karno'], [['2.0', '1.0', '3.0'], ['1'], [40.0, 100.0]]]",0.915456361177151
"[['ph-karno'], [[60.0, 90.0]]]",0.9138300735964792
"[['sex', 'pat-karno', 'ph-ecog', 'ph-karno'], [['1', '2'], [50.0, 90.0], ['0.0', '3.0', '1.0', '2.0'], [60.0, 100.0]]]",0.913085116583696
"[['pat-karno', 'age'], [[40.0, 90.0], [53, 82]]]",0.9072550533819217
"[['pat-karno'], [[30.0, 80.0]]]",0.8988741794176537
"[['pat-karno', 'ph-ecog'], [[30.0, 80.0], ['2.0', '1.0', '0.0', '3.0']]]",0.8988741794176537
"[['age', 'sex'], [[60, 82], ['1']]]",0.8987659990578546
"[['age', 'ph-ecog', 'sex'], [[60, 82], ['2.0', '0.0', '1.0', '3.0'], ['1']]]",0.8987659990578546
