Rule_Obj,Rule_Score
"[['ph-ecog', 'sex'], [['2.0', '3.0', '1.0'], ['1']]]",0.9191819836782164
"[['ph-karno', 'ph-ecog'], [[60.0, 80.0], ['2.0', '1.0', '3.0']]]",0.9156478603496091
"[['age'], [[39, 64]]]",0.9083333767784787
"[['sex'], [['2']]]",0.8961060135679206
"[['pat-karno', 'ph-ecog'], [[40.0, 70.0], ['1.0', '2.0', '3.0', '0.0']]]",0.8950192810065183
"[['sex', 'age', 'ph-ecog'], [['2', '1'], [65, 82], ['1.0', '0.0', '2.0', '3.0']]]",0.8911439215869417
"[['ph-karno', 'ph-ecog', 'sex'], [[60.0, 90.0], ['2.0', '1.0', '0.0', '3.0'], ['1']]]",0.8905973631947336
"[['age', 'ph-ecog'], [[57, 77], ['0.0', '3.0', '1.0']]]",0.8885836242044822
"[['pat-karno', 'sex'], [[60.0, 100.0], ['2']]]",0.8876856920592765
"[['age', 'sex'], [[65, 77], ['1', '2']]]",0.8854680949035794
