Rule_Obj,Rule_Score
"[['ph-karno', 'sex', 'ph-ecog'], [[60.0, 90.0], ['1'], ['1.0', '0.0', '3.0', '2.0']]]",0.9328009013045483
"[['ph-karno', 'sex'], [[60.0, 90.0], ['1']]]",0.9328009013045483
"[['age', 'sex'], [[53, 82], ['1']]]",0.9259806486486888
"[['ph-ecog', 'sex'], [['2.0', '3.0', '1.0'], ['1']]]",0.9191819836782164
"[['ph-karno', 'pat-karno'], [[60.0, 80.0], [40.0, 100.0]]]",0.9185750933376623
"[['pat-karno', 'ph-ecog', 'ph-karno'], [[30.0, 90.0], ['1.0', '0.0', '3.0', '2.0'], [60.0, 90.0]]]",0.9178632904195312
"[['age', 'pat-karno', 'ph-karno', 'ph-ecog'], [[48, 82], [60.0, 80.0], [50.0, 100.0], ['2.0', '0.0', '3.0', '1.0']]]",0.9053682697729933
"[['age', 'ph-karno'], [[48, 82], [50.0, 80.0]]]",0.9034642490490039
"[['pat-karno', 'ph-ecog'], [[30.0, 70.0], ['3.0', '1.0', '2.0', '0.0']]]",0.8988741794176537
"[['sex', 'ph-ecog', 'age'], [['1'], ['2.0', '0.0', '1.0', '3.0'], [61, 82]]]",0.8987659990578546
