Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
0,"[12.85, 14.75]",0,1, , , , 
6,"[2.1899999999999999, 3.9300000000000002]",0,1,0.9831,0.9355,120.3563,0.8416
9,"[1.28, 3.9399999999999999]",0,2,0.8732,0.8986,100.7043,0.7748
6,"[0.34000000000000002, 1.3899999999999999]",0,3, , , , 
10,"[0.47999999999999998, 0.91000000000000003]",0,3,0.9583,0.9583,116.6581,0.7428
