0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0.5045,0.6488,0.2669,0.5042,0.6442,0.3489,0.4896,0.6803,0.304,0.573,0.7119,0.3489,0.558,0.7075,0.3146,0.5583,0.7344,0.3325,0.5881,0.6532,0.3325,0.4746,0.7075,0.2997,0.5359,0.6807,0.2876,0.5425,0.6047,0.279,0.5881,0.6127,0.301,0.5725,0.7254,0.3325,0.5507,0.545,0.3118,0.5583,0.7209,0.2997,0.5368,0.6716,0.3207,0.5041,0.6441,0.3161,0.5046,0.7164,0.2411,0.5759,0.5908,0.299,0.538,0.6893,0.3775,0.5807,0.6441,0.3181,0.5583,0.356,0.3325,0.565,0.6667,0.2626,0.5656,0.7074,0.3861,0.4873,0.6043,0.304,0.564,0.6985,0.2954,0.4311,0.6985,0.3118,0.5656,0.6985,0.2954,0.3101,0.5656,0.6447,0.3489,0.5286,0.6532,0.3118,0.5581,0.6577,0.3118
0.5045,0.6488,0.2669,0.5042,0.7254,0.3489,0.4896,0.6803,0.304,0.573,0.7119,0.3489,0.558,0.7075,0.3146,0.5583,0.7344,0.3325,0.5881,0.6532,0.3325,0.4746,0.7075,0.3118,0.5359,0.6807,0.3118,0.5425,0.6622,0.2936,0.5881,0.6127,0.3447,0.5725,0.7254,0.3325,0.5507,0.545,0.3325,0.5583,0.7209,0.2997,0.5368,0.6716,0.3207,0.5453,0.6441,0.3161,0.5733,0.7164,0.2548,0.5759,0.5908,0.299,0.5656,0.6893,0.3775,0.5807,0.6441,0.3181,0.5583,0.7029,0.3325,0.565,0.6667,0.2626,0.5656,0.7074,0.3861,0.5508,0.6221,0.304,0.564,0.6985,0.2997,0.4311,0.6985,0.3118,0.5656,0.6985,0.2954,0.3169,0.5656,0.6447,0.3489,0.5286,0.6532,0.3861,0.5583,0.6577,0.3118
0.5137,0.6488,0.3489,0.5042,0.7254,0.3489,0.4896,0.6803,0.3861,0.573,0.7119,0.3489,0.558,0.7075,0.3146,0.5583,0.7344,0.3325,0.5881,0.6532,0.3325,0.4746,0.7075,0.3118,0.5359,0.6985,0.3325,0.5425,0.6622,0.3118,0.5881,0.6441,0.3447,0.5725,0.7254,0.3325,0.5995,0.545,0.3325,0.5583,0.7209,0.2997,0.5368,0.6716,0.3207,0.5453,0.6441,0.3161,0.5733,0.7164,0.2555,0.5759,0.5908,0.299,0.5656,0.6893,0.3775,0.5807,0.6441,0.3181,0.5583,0.7029,0.3325,0.565,0.6667,0.3118,0.5882,0.7074,0.3861,0.5508,0.6513,0.304,0.564,0.6985,0.3447,0.5276,0.6985,0.3118,0.5656,0.7344,0.2954,0.3169,0.5656,0.6447,0.3489,0.5286,0.6532,0.3861,0.5583,0.6577,0.354
0.5137,0.6488,0.3489,0.5042,0.7254,0.3489,0.4896,0.6803,0.3861,0.573,0.7119,0.3489,0.5581,0.7075,0.3146,0.5583,0.7344,0.3325,0.5881,0.6535,0.3325,0.5275,0.7075,0.3325,0.5359,0.6985,0.3325,0.5425,0.6622,0.3325,0.5881,0.6441,0.3775,0.5725,0.7254,0.3325,0.5995,0.6091,0.3325,0.5583,0.7209,0.2997,0.5368,0.6716,0.3207,0.5453,0.6441,0.3161,0.5733,0.7164,0.2555,0.5759,0.6667,0.3484,0.5656,0.7028,0.3861,0.5807,0.6441,0.3181,0.5583,0.7029,0.3325,0.565,0.6667,0.3118,0.5882,0.7074,0.3861,0.5508,0.6513,0.3053,0.564,0.6985,0.3447,0.5652,0.6985,0.3118,0.5656,0.7344,0.3325,0.3169,0.5656,0.6532,0.3818,0.5286,0.6668,0.3982,0.5583,0.6577,0.354
0.5352,0.6488,0.3489,0.5042,0.7254,0.3489,0.4896,0.6803,0.3861,0.573,0.7119,0.3489,0.5581,0.7075,0.3146,0.5583,0.7344,0.3325,0.5881,0.6535,0.3325,0.5275,0.7075,0.3325,0.5359,0.6985,0.3489,0.5656,0.6622,0.3325,0.5881,0.6441,0.3775,0.5725,0.7254,0.3704,0.5995,0.6091,0.3325,0.5956,0.7209,0.3161,0.5368,0.6716,0.3325,0.5453,0.6441,0.3161,0.5733,0.7164,0.279,0.5759,0.7075,0.3484,0.5656,0.7028,0.4189,0.5807,0.6441,0.3181,0.5583,0.7029,0.3325,0.5725,0.7344,0.3118,0.5882,0.7074,0.3861,0.5508,0.6513,0.3053,0.564,0.6985,0.4025,0.5652,0.6985,0.3118,0.5656,0.7344,0.3325,0.3169,0.5656,0.6532,0.3818,0.5286,0.6668,0.3982,0.5583,0.6577,0.354
0.5352,0.6488,0.3489,0.5042,0.7254,0.3489,0.5507,0.6952,0.3861,0.573,0.7119,0.4638,0.5581,0.7075,0.3325,0.5679,0.7344,0.3325,0.5881,0.6667,0.3472,0.5275,0.7075,0.3861,0.5359,0.6985,0.3489,0.5656,0.6622,0.3489,0.5881,0.6985,0.3775,0.5725,0.7254,0.3704,0.5995,0.6091,0.3325,0.5956,0.7209,0.4146,0.5581,0.6716,0.3325,0.5453,0.6441,0.3161,0.5733,0.7164,0.3654,0.5759,0.7075,0.3484,0.5656,0.7028,0.4267,0.5807,0.6441,0.3611,0.5583,0.7029,0.3325,0.5725,0.7344,0.4189,0.5882,0.7074,0.3861,0.5508,0.6513,0.3368,0.564,0.6985,0.4025,0.5652,0.6985,0.3118,0.5725,0.7344,0.3325,0.3818,0.5656,0.6532,0.3818,0.5286,0.6668,0.3982,0.5583,0.6803,0.431
0.5352,0.6488,0.3775,0.5124,0.7254,0.3489,0.5507,0.6952,0.4128,0.573,0.7119,0.4638,0.5581,0.7075,0.3697,0.5679,0.7344,0.3325,0.5881,0.6667,0.3472,0.5275,0.7075,0.3861,0.5359,0.6985,0.3489,0.5656,0.6622,0.3489,0.5881,0.6985,0.3775,0.5725,0.7254,0.3704,0.5995,0.6091,0.3611,0.5956,0.7209,0.4146,0.5581,0.6716,0.3325,0.5453,0.6441,0.3161,0.5733,0.7209,0.3654,0.5759,0.7075,0.3484,0.5656,0.7028,0.4267,0.5807,0.6441,0.3611,0.5583,0.7029,0.3325,0.5725,0.7344,0.4189,0.5882,0.7074,0.3861,0.5508,0.7029,0.3368,0.564,0.6985,0.4353,0.5652,0.7209,0.3118,0.5725,0.7344,0.3325,0.3818,0.5788,0.6758,0.3818,0.5286,0.6668,0.3982,0.5652,0.6803,0.431
0.5507,0.6488,0.4517,0.5124,0.7254,0.3489,0.5507,0.6952,0.4128,0.573,0.7119,0.4638,0.5581,0.7075,0.3697,0.5679,0.7344,0.3325,0.5881,0.6667,0.3636,0.5275,0.7075,0.3861,0.5634,0.6985,0.3861,0.5656,0.6622,0.3489,0.5881,0.6985,0.3775,0.5725,0.7254,0.3704,0.5995,0.6091,0.3818,0.5956,0.7209,0.4146,0.5581,0.6716,0.3325,0.5453,0.6532,0.3161,0.5733,0.7209,0.3654,0.5759,0.7209,0.3484,0.5656,0.7028,0.4267,0.5807,0.6441,0.3611,0.5583,0.7029,0.3861,0.5725,0.7344,0.4189,0.5882,0.7074,0.3861,0.5508,0.7029,0.3368,0.5656,0.6985,0.4353,0.5652,0.7209,0.3118,0.5725,0.7344,0.3325,0.3818,0.5788,0.6758,0.3818,0.5286,0.6668,0.4517,0.5652,0.7344,0.431
0.5507,0.6488,0.4517,0.5124,0.7254,0.3939,0.5507,0.6985,0.4128,0.573,0.7119,0.4681,0.573,0.7075,0.4025,0.5679,0.7344,0.3861,0.5881,0.6667,0.3636,0.5275,0.7075,0.3861,0.5634,0.6985,0.3861,0.5656,0.6622,0.3654,0.5881,0.6985,0.3775,0.5725,0.7254,0.3704,0.5995,0.7164,0.3818,0.5956,0.7209,0.4146,0.583,0.6716,0.3325,0.5453,0.7209,0.3161,0.5733,0.7209,0.3982,0.5759,0.7209,0.3484,0.5656,0.7028,0.4267,0.5807,0.6441,0.3611,0.5583,0.7029,0.3861,0.5725,0.7344,0.4189,0.5882,0.7074,0.3861,0.5508,0.7029,0.3447,0.5656,0.6985,0.4353,0.5652,0.7209,0.3118,0.5725,0.7344,0.3697,0.3818,0.5788,0.6758,0.3818,0.5286,0.6668,0.4517,0.6016,0.7344,0.431
0.5507,0.7209,0.4517,0.5124,0.7254,0.3939,0.5507,0.6985,0.4128,0.573,0.7119,0.4681,0.573,0.7075,0.4025,0.5806,0.7344,0.3861,0.5881,0.6893,0.3982,0.5425,0.7075,0.4103,0.5634,0.6985,0.4189,0.5656,0.6622,0.3654,0.5881,0.6985,0.4103,0.5725,0.7389,0.3704,0.5995,0.7164,0.4103,0.5956,0.7209,0.4146,0.583,0.6758,0.3325,0.5453,0.7209,0.3181,0.5733,0.7209,0.4025,0.5759,0.7209,0.3484,0.5656,0.7028,0.4267,0.5807,0.6441,0.3611,0.5583,0.7029,0.3861,0.5725,0.7344,0.4189,0.5882,0.7074,0.431,0.5508,0.7029,0.3447,0.5656,0.6985,0.4353,0.5771,0.7209,0.3118,0.5725,0.7344,0.3775,0.3818,0.5788,0.6758,0.3861,0.5286,0.6668,0.4517,0.6016,0.7344,0.431
