Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
0,50.0,3.8,0.809542914529
6,36.71,4.74,0.996048950379
9,22.7,11.72,2.31176466095
6,22.15,4.74,0.996048950379
10,34.96,1.23,0.227928606565
