0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0.1391434,0.0788278,0.084033,0.1346438,0.0861522,0.0789634,0.1414006,0.084839,0.0865754,0.1309192,0.0866482,0.077291,0.1276772,0.079809,0.0851592,0.132864,0.0805468,0.0769944,0.1399772,0.0915184,0.0744118,0.131669,0.097652,0.082768,0.1320042,0.0790246,0.0781166,0.1375222,0.0865136,0.0837118,0.1331724,0.0940474,0.0883434,0.1389044,0.0802412,0.0761204,0.1312586,0.0666954,0.0785116,0.1428828,0.0917472,0.0789428,0.142733,0.078009,0.082029,0.1420598,0.0829964,0.0748892,0.1405718,0.0773952,0.0813004,0.1309686,0.0814324,0.0817782,0.1390884,0.089259,0.0781952,0.1313972,0.0710836,0.0826084,0.1442656,0.0796574,0.0713692,0.1452664,0.0856494,0.075579,0.1250262,0.082946,0.0846924,0.1265322,0.0776904,0.0723452,0.1337762,0.0844974,0.080746,0.1326404,0.0934318,0.0703694,0.1255,0.1032458,0.0879036,0.0734074,0.124293,0.0834086,0.0827816,0.1389894,0.0779112,0.0868254,0.1467082,0.0861028,0.0818302
0.1450014,0.0827592,0.0865994,0.1390586,0.0910402,0.0834698,0.1503904,0.0898752,0.090785,0.1354312,0.0925206,0.080997,0.1340466,0.0868554,0.0900348,0.1408008,0.0866784,0.0826462,0.1438394,0.0977572,0.0776458,0.138747,0.1053614,0.085151,0.13698,0.0848162,0.080021,0.1414446,0.0919256,0.0870208,0.139072,0.099863,0.0918932,0.144102,0.0862384,0.0797466,0.1365326,0.0708882,0.0840524,0.1440556,0.0962924,0.0805312,0.1493552,0.0855772,0.0848928,0.1458706,0.0909024,0.0781824,0.1534486,0.082116,0.0831196,0.1352576,0.0861674,0.084648,0.142878,0.0948046,0.0837374,0.1335404,0.0736416,0.0861504,0.147933,0.0810768,0.0736362,0.1524642,0.0861276,0.0791504,0.128049,0.0842792,0.0908458,0.1316028,0.081793,0.0748596,0.1414388,0.092682,0.0852742,0.138993,0.0981782,0.0743098,0.1309528,0.1066786,0.0910162,0.078509,0.1296722,0.0884972,0.0854814,0.1444098,0.0823406,0.089951,0.1518412,0.0930622,0.0860694
0.1502306,0.08816,0.0916658,0.1449826,0.0971758,0.088911,0.152983,0.094373,0.093257,0.140809,0.0958132,0.0853254,0.1403798,0.092278,0.0969972,0.1465138,0.0922122,0.0849816,0.1483748,0.1052802,0.0791386,0.143054,0.1082926,0.0862816,0.139775,0.0878536,0.0842446,0.1464858,0.0927564,0.0905204,0.1473914,0.1042284,0.0967586,0.1476906,0.0884086,0.081499,0.1433492,0.0749478,0.0853866,0.151127,0.1016118,0.0844966,0.1586172,0.088232,0.0874548,0.1511512,0.096731,0.0831824,0.1630268,0.0849128,0.0856308,0.1409656,0.0888814,0.087883,0.1475448,0.0997232,0.0855058,0.1400904,0.0759426,0.0903372,0.1509914,0.083904,0.076736,0.157636,0.0910044,0.0816654,0.135158,0.0917988,0.095235,0.1391232,0.0859558,0.0786876,0.1447462,0.0944498,0.0900246,0.142282,0.1001616,0.0761354,0.1372204,0.115714,0.0954714,0.0848826,0.1346058,0.0909492,0.0882532,0.1501788,0.0839364,0.092522,0.1567988,0.0994602,0.0906564
0.1559312,0.0927608,0.0956328,0.1492496,0.1013796,0.0935726,0.1566188,0.0976202,0.0973554,0.1452668,0.1012314,0.0863278,0.1438774,0.0974858,0.0994944,0.1499988,0.0945894,0.0878136,0.1524774,0.1107108,0.0805146,0.1475312,0.112618,0.0912986,0.1455324,0.0936446,0.0860064,0.151897,0.0951298,0.0956668,0.1507994,0.1059746,0.100122,0.1493542,0.0941614,0.0877606,0.148399,0.0799382,0.0881006,0.1563004,0.1040322,0.0898192,0.1632158,0.0906628,0.0913782,0.1576146,0.1014016,0.0841498,0.168182,0.0882346,0.0875016,0.1463296,0.091565,0.0904098,0.1514646,0.1023344,0.0888198,0.146686,0.0780588,0.093846,0.1562044,0.0868468,0.079987,0.162343,0.09382,0.0840148,0.1391232,0.0951164,0.0990882,0.1441004,0.0890774,0.0795568,0.1515566,0.0979052,0.0919622,0.1489008,0.1059048,0.078593,0.1433352,0.1198132,0.0969688,0.086485,0.1366928,0.093425,0.0924848,0.1558566,0.0895234,0.0959746,0.1606572,0.1023374,0.092966
0.1584466,0.100856,0.100659,0.1555948,0.1028588,0.097878,0.1605272,0.1035678,0.1008906,0.1524434,0.1048792,0.0884334,0.1470116,0.1046144,0.1027648,0.1567826,0.0967044,0.0896676,0.1601302,0.116005,0.0810622,0.154277,0.1176872,0.0950762,0.149364,0.0984454,0.0885396,0.153604,0.1012082,0.0985948,0.1543514,0.108784,0.1022096,0.1553918,0.0975406,0.0908876,0.1545996,0.0834068,0.0925866,0.1621454,0.1061466,0.0952874,0.1693184,0.0960158,0.0948524,0.161089,0.1054246,0.0872908,0.1730406,0.0919378,0.0930632,0.1525878,0.0958808,0.0927166,0.158622,0.1037278,0.0944852,0.152698,0.0867718,0.0973234,0.157471,0.0919338,0.0823092,0.1679236,0.1010448,0.0884346,0.1423286,0.0991376,0.1038668,0.1492304,0.0902614,0.0843794,0.1576074,0.1049006,0.0972626,0.1537118,0.1093778,0.080618,0.1490346,0.1273644,0.1014536,0.089938,0.1403728,0.0968296,0.0968544,0.1607478,0.0940156,0.1018032,0.1673284,0.107171,0.097897
0.1660726,0.105639,0.1056872,0.1602176,0.1064596,0.1009488,0.1655966,0.1071424,0.1049296,0.1574572,0.110979,0.0906894,0.1500294,0.1091684,0.1069394,0.1605266,0.1018202,0.092178,0.1621466,0.118417,0.0858454,0.1581426,0.1255746,0.097843,0.153841,0.0998872,0.0948102,0.1594056,0.105981,0.1047412,0.1584878,0.1123194,0.1050442,0.1635268,0.103184,0.0937738,0.1604976,0.0878846,0.095422,0.167657,0.1080844,0.0965248,0.1736528,0.102405,0.1005266,0.1633392,0.1070036,0.088186,0.1766176,0.0976692,0.0954908,0.1567646,0.099373,0.0972958,0.1616242,0.1092054,0.096032,0.1568878,0.090271,0.0988578,0.1596292,0.0951842,0.0844402,0.1697656,0.1065818,0.091287,0.1483738,0.1031432,0.1077654,0.1532564,0.0929808,0.0857604,0.1633014,0.1100452,0.0980636,0.1568404,0.1143744,0.0853562,0.1517792,0.131843,0.1032722,0.094873,0.1432736,0.0987908,0.0982006,0.1665134,0.0979356,0.1049912,0.172441,0.1095626,0.1013836
0.1699086,0.1104344,0.1092224,0.159374,0.1100634,0.1038298,0.1682004,0.1131364,0.1076854,0.163258,0.116463,0.0920044,0.1552866,0.113599,0.1074166,0.1626198,0.1102832,0.094192,0.1699386,0.1229312,0.0892772,0.159844,0.1279324,0.1000256,0.1556168,0.106095,0.0971184,0.1623592,0.1096944,0.1096234,0.1597298,0.1155284,0.1066642,0.1690986,0.1065242,0.097025,0.161286,0.090357,0.0974706,0.169971,0.1098944,0.097649,0.1793354,0.1039126,0.104391,0.1670578,0.1115326,0.0893888,0.1778238,0.1013622,0.0995036,0.1608782,0.1039472,0.100097,0.1638966,0.1174002,0.0964768,0.1621774,0.0913744,0.1016532,0.1633588,0.0993094,0.0852478,0.1720572,0.1109594,0.0943196,0.1483722,0.1065906,0.1081242,0.1569848,0.098202,0.0878306,0.1651856,0.114511,0.1008498,0.1580308,0.1192496,0.0869302,0.1578184,0.1337794,0.1086898,0.0971696,0.1475266,0.1030482,0.1028612,0.169804,0.1005816,0.110748,0.173645,0.113698,0.1046686
0.174865,0.112628,0.1114112,0.1656618,0.1163742,0.1060008,0.1696834,0.115641,0.1116368,0.1692264,0.1234142,0.0946348,0.1588044,0.1182866,0.109012,0.1634214,0.1150272,0.096738,0.1714396,0.1261324,0.088724,0.1617494,0.1313268,0.1042466,0.1583826,0.110864,0.0978714,0.1658776,0.1146948,0.113756,0.1631058,0.1207912,0.1080458,0.1733972,0.1094932,0.0996024,0.1666254,0.094608,0.0998214,0.1749312,0.1140536,0.1032088,0.184904,0.1076808,0.107779,0.1697592,0.1151106,0.0921216,0.1816302,0.1055786,0.1036824,0.1658068,0.1103482,0.1050084,0.1673682,0.1215624,0.0995186,0.1640246,0.0967576,0.105412,0.1644526,0.1019156,0.0882874,0.1747414,0.1157622,0.0968602,0.151674,0.1163748,0.1108712,0.1613664,0.1010452,0.0916538,0.1696976,0.1175952,0.1029614,0.165729,0.124401,0.0885588,0.1595186,0.1395272,0.1145888,0.0993232,0.1498256,0.1084998,0.105373,0.171268,0.1026444,0.113183,0.1781748,0.1154798,0.1073252
0.177928,0.1165882,0.1152246,0.166849,0.1193272,0.1099376,0.173567,0.120484,0.1164804,0.1737074,0.129722,0.0957564,0.1601854,0.1232368,0.1107208,0.1661234,0.120299,0.0966434,0.1745342,0.1304328,0.0924852,0.1613884,0.1357738,0.1063758,0.1619654,0.1118326,0.0995752,0.1666292,0.1207508,0.1182046,0.1663238,0.1254516,0.1105918,0.1773374,0.1132276,0.1022922,0.1697344,0.0975026,0.1035736,0.179181,0.1161628,0.1042508,0.1881098,0.113222,0.1098372,0.170947,0.119112,0.0945636,0.185588,0.106784,0.106941,0.1686156,0.1168456,0.1058034,0.1716992,0.126487,0.1028202,0.1685274,0.1023252,0.1079144,0.1668324,0.108123,0.0904768,0.1775464,0.1203756,0.1006662,0.1529456,0.1195876,0.1113178,0.1667136,0.1035328,0.0969538,0.1750656,0.122235,0.1058274,0.1654262,0.1271728,0.0903432,0.1653898,0.143655,0.1148506,0.1031858,0.1558606,0.1127436,0.107002,0.1743702,0.1064816,0.1158272,0.181244,0.1168438,0.109931
0.182449,0.1193816,0.119118,0.1687382,0.1236226,0.1118548,0.1766146,0.121107,0.119234,0.1782562,0.1353666,0.0966326,0.1648046,0.1268578,0.1113768,0.1718116,0.1229902,0.0966474,0.1778654,0.1326118,0.0960624,0.1645824,0.138767,0.1109376,0.1652028,0.1143828,0.1020148,0.1725546,0.1249676,0.1198408,0.1704064,0.1290234,0.1133686,0.1838766,0.1184696,0.1055662,0.1720278,0.1007584,0.1032598,0.180152,0.1197144,0.1073202,0.1932264,0.1140716,0.1131724,0.1741156,0.12536,0.099182,0.1859992,0.1085366,0.1086336,0.1705682,0.1211416,0.1102208,0.177277,0.1304764,0.1035482,0.1711072,0.1080222,0.111566,0.1682248,0.110337,0.0955418,0.179817,0.1219438,0.1024716,0.1562966,0.1265632,0.115421,0.1744198,0.1056858,0.0993564,0.1782108,0.1275658,0.1086014,0.1684832,0.1264776,0.0906064,0.166985,0.1494626,0.1160624,0.1039216,0.1590416,0.1197958,0.1107762,0.1789476,0.1100738,0.1181442,0.184497,0.1222168,0.1145136
