Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
0,32.61,46.0,8.22960610378
10,22.11,190.0,31.3762761917
5,9.43,53.0,4.59849646186
10,27.89,190.0,31.3762761917
2,23.61,72.0,15.762208712
6,26.8,153.0,33.2253238944
10,31.58,190.0,31.3762761917
5,13.21,53.0,4.59849646186
