Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
10,24.21,190.0,31.3762761917
5,11.32,53.0,4.59849646186
0,30.43,46.0,8.22960610378
4,13.19,91.0,7.88358770659
7,34.29,35.0,7.80694159386
5,5.66,53.0,4.59849646186
2,26.39,72.0,15.762208712
11,21.34,834.0,176.588154477
7,31.43,35.0,7.80694159386
5,9.43,53.0,4.59849646186
