0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
0.1479388,0.1662146,0.2846162,0.1281564,0.1463348,0.1775254,0.2828624,0.1146506,0.1468408,0.1263678,0.335082,0.1083184,0.1704146,0.12543,0.2768568,0.0974012,0.1394766,0.1166384,0.3289846,0.1402016,0.198161,0.1524644,0.3030666,0.090622,0.174568,0.1248068,0.3211242,0.1298904,0.157103,0.1583274,0.311674,0.107665,0.2492286,0.1673872,0.3022024,0.095368,0.2018638,0.126728,0.3205676,0.3271978,0.1142216,0.2432394,0.1333474,0.325397,0.098184,0.2422426,0.1639512,0.328652,0.1390672,0.1418046,0.1246754,0.1256754,0.2905494,0.1270388,0.2213788,0.1183854,0.320762,0.1238538,0.2537356,0.1698212,0.3123652,0.1071386,0.1450372,0.1147068,0.301643,0.1081786,0.1625122,0.1735558,0.2930712,0.1489696,0.2522364,0.1584242,0.3048598,0.1123422,0.1520042,0.1167552,0.3228448,0.305625,0.0973852,0.262037,0.1270844,0.3031698,0.1138424,0.1514964,0.1180334,0.300877,0.1279134,0.1519482,0.1693422,0.304507,0.110205,0.2657662,0.1699592,0.3430358,0.1009112,0.2032246,0.1606292,0.3183992,0.1446582,0.164356,0.1177106,0.3162864,0.1544808,0.1847734,0.1331006,0.2938224,0.1110924,0.157622,0.1083532,0.3500394,0.1130438,0.2630004,0.1206464,0.3186326,0.1389914,0.2454502,0.13264,0.3021526,0.0894676,0.1495372,0.1454634,0.3238036,0.0838
0.1477412,0.1677034,0.2840376,0.1288724,0.145525,0.1785964,0.281561,0.1154584,0.1488112,0.1260578,0.3338932,0.1074396,0.1690188,0.1260528,0.2793002,0.0979232,0.140055,0.116588,0.3250994,0.1410696,0.2036122,0.1545638,0.3003944,0.0900444,0.177762,0.1233426,0.321618,0.1302966,0.1561982,0.1592258,0.3106394,0.108904,0.2511152,0.1671896,0.3020338,0.0968916,0.2046764,0.1264918,0.3213564,0.3270558,0.113951,0.2418894,0.133705,0.3257568,0.098431,0.2467404,0.1663268,0.3330142,0.1406182,0.1430918,0.125696,0.1248842,0.2876848,0.1288918,0.2263434,0.1183946,0.3203416,0.1235348,0.2586466,0.170807,0.3218442,0.1049034,0.1465534,0.115213,0.3013988,0.1087282,0.161298,0.1747968,0.290622,0.1496064,0.2547018,0.1602966,0.3068008,0.1124626,0.1491336,0.1157908,0.3234704,0.301814,0.0977276,0.2660858,0.1291158,0.3025954,0.1136982,0.153244,0.1185214,0.2971362,0.1313804,0.1521524,0.1694318,0.3054734,0.1121744,0.2641478,0.172876,0.3433326,0.1005096,0.2045114,0.1603854,0.313814,0.1450466,0.164414,0.1181192,0.3158854,0.1522166,0.185318,0.1329384,0.2989016,0.110614,0.15648,0.1102494,0.35023,0.1126806,0.2600718,0.1215118,0.3259206,0.141921,0.249128,0.132919,0.3029022,0.0923902,0.1497856,0.1455042,0.3249128,0.0842948
0.1480304,0.1690482,0.284958,0.1289674,0.1445918,0.1781698,0.280817,0.1169712,0.1502342,0.1256376,0.33174,0.1066752,0.1711654,0.127903,0.2782408,0.0979222,0.1407632,0.1176186,0.3334796,0.142688,0.206561,0.154898,0.3004672,0.0903752,0.1805574,0.1227452,0.3202664,0.1305714,0.1563326,0.159797,0.3091968,0.1090572,0.2487052,0.1686064,0.303312,0.097641,0.205021,0.1263282,0.3231082,0.328669,0.1142982,0.2474872,0.1327558,0.3291876,0.0987928,0.2492434,0.1663896,0.3357352,0.1425902,0.1409518,0.124468,0.1239344,0.2901442,0.1300208,0.2300362,0.119565,0.318921,0.124701,0.258185,0.1715024,0.3283556,0.1064136,0.1465388,0.1143426,0.3002518,0.1088148,0.1591184,0.1754756,0.2892556,0.1504842,0.2525818,0.1603648,0.3094808,0.1126986,0.14816,0.1142262,0.3238304,0.304522,0.0977824,0.263939,0.12907,0.305091,0.1155738,0.156176,0.1174266,0.3004374,0.1320748,0.1523664,0.1705118,0.3073178,0.111879,0.2641762,0.1705638,0.3385092,0.1010848,0.205345,0.1604502,0.3162018,0.1464006,0.165437,0.1178196,0.31319,0.1543736,0.18195,0.132987,0.3006316,0.1109924,0.1552028,0.1107012,0.3527196,0.1126092,0.2574416,0.1221498,0.327361,0.141468,0.2530326,0.1334126,0.301595,0.0951602,0.1481352,0.1466196,0.3281442,0.0847856
0.148511,0.1687938,0.2829066,0.129902,0.144867,0.1780684,0.2790408,0.1190474,0.1515208,0.1264624,0.3344906,0.1055868,0.1719414,0.1268196,0.275046,0.0985606,0.1393032,0.1182608,0.3296376,0.1416,0.208468,0.1581176,0.305586,0.0903752,0.1811494,0.1217292,0.3187098,0.131136,0.1558,0.1581768,0.3122008,0.1085644,0.2471938,0.169755,0.3029784,0.0973178,0.2073242,0.1268102,0.3214818,0.3248208,0.1144472,0.2472302,0.1326776,0.3297388,0.1002214,0.249008,0.1660162,0.3365916,0.1431404,0.1406094,0.1231226,0.1215922,0.2910714,0.1307734,0.2336582,0.1188478,0.3222786,0.126254,0.2539648,0.1708178,0.3296684,0.106843,0.1468376,0.1148888,0.30107,0.1099326,0.1578134,0.173078,0.291941,0.1507674,0.2542532,0.1613216,0.3104442,0.1142552,0.1489906,0.115779,0.3229908,0.306134,0.09736,0.2679786,0.1295196,0.3040024,0.1162722,0.1572356,0.120255,0.2978714,0.1341626,0.1537082,0.1717416,0.3081984,0.1135846,0.2649812,0.172871,0.3396438,0.1011324,0.207028,0.160881,0.313902,0.146534,0.1670676,0.1170606,0.3117332,0.1557376,0.1838634,0.1323838,0.3000324,0.1118186,0.1564556,0.109344,0.350932,0.1130664,0.2589386,0.1226022,0.326441,0.140426,0.252799,0.135435,0.30293,0.095133,0.1486706,0.1484378,0.3237602,0.0839336
0.1507908,0.171127,0.2820228,0.1327682,0.1437316,0.1770346,0.2803118,0.1202354,0.1522832,0.1262228,0.3356744,0.1060968,0.1698838,0.1277246,0.2794042,0.0991026,0.1401526,0.1184906,0.3311112,0.1412974,0.2105852,0.1599434,0.300936,0.0887374,0.1834556,0.1212738,0.3163446,0.1341558,0.1553742,0.1574474,0.31517,0.1085348,0.2534316,0.1727044,0.304054,0.0977164,0.2067426,0.1254812,0.322615,0.329455,0.1164994,0.246132,0.1358286,0.3334508,0.0996634,0.2518972,0.169794,0.3411252,0.143393,0.1422754,0.1241254,0.1212048,0.289405,0.1295874,0.2367838,0.1190454,0.3239898,0.1260558,0.255153,0.1694624,0.3313888,0.1081498,0.1476648,0.115626,0.29817,0.109883,0.1578326,0.1714222,0.2882208,0.1520538,0.2543466,0.1604576,0.3101096,0.113139,0.1482498,0.1162722,0.3245484,0.3055902,0.0957644,0.259052,0.1313634,0.301818,0.1148756,0.1571898,0.1209528,0.296907,0.135342,0.1543474,0.1715264,0.3086432,0.1135968,0.2665278,0.1719264,0.340099,0.1007852,0.2120766,0.1626974,0.3161056,0.1458856,0.1700578,0.11673,0.314749,0.1617142,0.1868838,0.1318398,0.2986298,0.1151148,0.1545832,0.1093708,0.353879,0.1138976,0.2555302,0.123243,0.3309784,0.1404284,0.2511515,0.1349892,0.3053054,0.0949994,0.1490408,0.1502766,0.3223912,0.083589
0.151948,0.1716964,0.2841982,0.1347216,0.144103,0.1792996,0.2786386,0.1210504,0.1528392,0.1257454,0.3331464,0.1077902,0.1700376,0.1293096,0.2750932,0.098704,0.1397226,0.1203602,0.3326282,0.1413648,0.211813,0.1612356,0.2987304,0.0886044,0.184844,0.1207472,0.3194538,0.1345812,0.155539,0.1566506,0.3160632,0.1093596,0.2548678,0.1725884,0.3035282,0.0976176,0.209535,0.1256182,0.3243062,0.3326344,0.1168332,0.2477028,0.1376788,0.3332338,0.0999864,0.2520904,0.1716846,0.3424114,0.1461978,0.1421448,0.1238708,0.1206004,0.285999,0.1297214,0.2372216,0.1207176,0.3204008,0.1266676,0.2555972,0.170181,0.328966,0.1073832,0.1480428,0.1150998,0.2959992,0.1103366,0.1569431,0.1723642,0.2866232,0.1533776,0.2547792,0.1611576,0.3090908,0.1134274,0.1484582,0.1157594,0.3244828,0.3057268,0.0974938,0.263391,0.1318166,0.3011592,0.1165894,0.1577062,0.1213438,0.3041584,0.1341852,0.1573398,0.1709396,0.3052008,0.1132946,0.262341,0.1740128,0.341719,0.1003984,0.210252,0.1640008,0.316357,0.1462556,0.1720758,0.1167868,0.3142706,0.1616608,0.1878082,0.1318854,0.295583,0.1173748,0.1546352,0.1089032,0.3549894,0.1150392,0.2591364,0.1206206,0.3287742,0.1403102,0.2635582,0.1336456,0.3051034,0.0944714,0.149006,0.150268,0.3278562,0.0823464
0.151823,0.1712434,0.2828586,0.1342728,0.1436714,0.1794964,0.2771878,0.1202184,0.1520214,0.1263324,0.3370514,0.106994,0.1702652,0.1300358,0.2738532,0.098495,0.1395916,0.1209058,0.33222,0.1427466,0.2201428,0.1629402,0.3023332,0.0889404,0.183025,0.119745,0.321765,0.1361054,0.150921,0.1553064,0.317704,0.110166,0.257571,0.1721934,0.3057208,0.0975268,0.2164428,0.1248574,0.3244122,0.3364934,0.116344,0.253702,0.139622,0.3346738,0.0982584,0.2530916,0.1720728,0.339531,0.1461828,0.1427264,0.1237826,0.1213036,0.2836638,0.1299316,0.2421068,0.1199434,0.320764,0.1271974,0.2569524,0.171415,0.3286052,0.1075642,0.149354,0.1164386,0.296351,0.111005,0.1551547,0.1704576,0.2847894,0.1549502,0.2596334,0.1619684,0.3107028,0.1129064,0.1488466,0.1164418,0.321923,0.3036058,0.097021,0.2633356,0.1328004,0.299497,0.1176374,0.1573762,0.1218984,0.3018308,0.1370754,0.1601206,0.172328,0.3055304,0.1114002,0.265656,0.1719596,0.3395226,0.0998688,0.2098354,0.1644764,0.3145838,0.146178,0.1708956,0.1164994,0.310719,0.1626412,0.1861542,0.1323228,0.2973596,0.1171086,0.1556132,0.1085304,0.3559956,0.1162,0.2558772,0.1202132,0.3267174,0.1421918,0.2661294,0.1340456,0.3072598,0.0957438,0.14849,0.1505266,0.3273894,0.0818692
0.1497436,0.171762,0.2824096,0.135703,0.143471,0.178991,0.2816014,0.1222348,0.1522786,0.1265892,0.3351596,0.1064258,0.1702712,0.1299474,0.2763708,0.0994702,0.1404198,0.1225902,0.3341372,0.1421868,0.2236174,0.1645042,0.299908,0.088635,0.183961,0.1190794,0.3209784,0.1370828,0.1543768,0.158479,0.3188626,0.1099386,0.2550122,0.1725276,0.3046894,0.0990768,0.2208488,0.1245566,0.3233478,0.3347344,0.1169064,0.252697,0.1393662,0.3370882,0.0983208,0.2505354,0.1719852,0.339865,0.147637,0.142693,0.12309,0.1222618,0.2824688,0.129523,0.2453812,0.120219,0.3209596,0.12918,0.2604024,0.171168,0.328582,0.1080692,0.1490998,0.1176224,0.2979114,0.1123134,0.1565576,0.1709168,0.2833808,0.1556014,0.2607712,0.1625412,0.3099346,0.1149858,0.1488306,0.117416,0.3249808,0.3038092,0.0969208,0.2609374,0.1341578,0.301067,0.1174536,0.1590902,0.1205044,0.3024826,0.1380296,0.1603514,0.174287,0.3052756,0.1125704,0.2616338,0.1723222,0.33949,0.0987684,0.212576,0.1652978,0.3144298,0.1481806,0.1700524,0.1145386,0.3141708,0.1623362,0.1859814,0.1336526,0.2992356,0.115873,0.1558924,0.1091192,0.3520292,0.1173682,0.2615218,0.1201906,0.3250966,0.142197,0.2660108,0.1341792,0.3051358,0.098374,0.1495738,0.1516664,0.3281172,0.0820354
0.1500294,0.1698008,0.28285,0.1362132,0.1448654,0.179156,0.2820068,0.1208038,0.1507914,0.1269302,0.3364278,0.1061656,0.1717408,0.1325584,0.275192,0.1010874,0.1393724,0.1236392,0.3309654,0.1417978,0.225697,0.165598,0.2983824,0.088749,0.1840872,0.1209202,0.3212548,0.1376598,0.1550992,0.157924,0.314823,0.1111462,0.2549298,0.1725322,0.3034612,0.0980076,0.2205592,0.1263124,0.323003,0.3291416,0.1175274,0.2508328,0.1420552,0.3354924,0.101242,0.2548744,0.1725222,0.3371144,0.1486006,0.1435594,0.1233452,0.121856,0.2825012,0.1307854,0.2516786,0.1211332,0.32185,0.1296122,0.2637028,0.1729864,0.3305642,0.1075444,0.1490212,0.1183904,0.298785,0.1130178,0.1584776,0.1709462,0.2846024,0.1556272,0.2582588,0.1614084,0.308422,0.1157946,0.1495268,0.1180794,0.3255964,0.3067314,0.0966202,0.263182,0.1357836,0.3019448,0.119447,0.160771,0.120878,0.2992272,0.1379232,0.160963,0.1739858,0.3072578,0.1119584,0.263787,0.172322,0.3405498,0.097667,0.2167528,0.1673156,0.3109394,0.1473692,0.171485,0.1136804,0.3190032,0.1611804,0.18795,0.1330246,0.299361,0.1156206,0.1574612,0.109306,0.3503548,0.1164454,0.260662,0.1200582,0.3209942,0.1434734,0.2662906,0.1331614,0.307173,0.0992652,0.1496268,0.1514574,0.3291094,0.0817846
0.149993,0.1714066,0.2839628,0.138369,0.1442784,0.177835,0.2798162,0.1217664,0.1498644,0.12645,0.3389108,0.105793,0.1729,0.1334956,0.2770784,0.1009872,0.1417366,0.1232182,0.335209,0.142266,0.2263512,0.1652646,0.2993682,0.0891272,0.1859242,0.121265,0.3217974,0.1412868,0.1531854,0.1571208,0.3139218,0.1103828,0.2550624,0.1730494,0.3140654,0.0983994,0.2203686,0.1267866,0.3251836,0.32693,0.117552,0.247504,0.1436254,0.3374778,0.100509,0.2535098,0.1741678,0.3342656,0.1490596,0.1444812,0.1230008,0.1220444,0.2824464,0.1338118,0.25161,0.119894,0.319676,0.130877,0.267936,0.174807,0.3313184,0.1071498,0.1497012,0.117988,0.2963692,0.1132182,0.1591854,0.1718072,0.2850146,0.1551598,0.262974,0.1625816,0.310132,0.1157668,0.1506312,0.118858,0.3261812,0.305338,0.095509,0.2668808,0.1359512,0.3024954,0.121125,0.1616526,0.1195372,0.3023784,0.1391764,0.1610398,0.174349,0.3095092,0.1118426,0.2650157,0.1707622,0.3412676,0.097985,0.2213582,0.169601,0.311224,0.1476288,0.1752256,0.1123382,0.3171344,0.1633242,0.1876394,0.1327746,0.2995816,0.115554,0.1579669,0.1091602,0.3480956,0.1198164,0.261692,0.1222386,0.3214516,0.1439596,0.2703132,0.1333762,0.3093032,0.1005368,0.1496172,0.1518696,0.328298,0.0821172
0.1495828,0.1703454,0.28535,0.1384602,0.1446078,0.1788904,0.2775212,0.1221594,0.148676,0.125892,0.3377608,0.1064824,0.1725766,0.1318586,0.276196,0.1011276,0.1405334,0.1249014,0.3350062,0.1430766,0.22795,0.1670542,0.300166,0.0884888,0.1858044,0.1222914,0.3211166,0.1394602,0.153704,0.1600478,0.311936,0.1094304,0.252959,0.1730928,0.3172318,0.0974364,0.2257448,0.1291284,0.3221164,0.324315,0.1165484,0.2467232,0.144508,0.337418,0.0987974,0.251111,0.1734726,0.3343768,0.148853,0.1435446,0.1216374,0.1220598,0.283259,0.1348876,0.25385,0.1191704,0.3190986,0.1295132,0.2684404,0.1738878,0.3316564,0.1073196,0.1489186,0.1180888,0.296383,0.1138404,0.1599856,0.1725032,0.287659,0.1569346,0.2552506,0.163429,0.3099538,0.1156652,0.1507342,0.1183318,0.325498,0.3064008,0.0960902,0.2633636,0.1353656,0.2987464,0.120843,0.161532,0.119637,0.3032344,0.1395484,0.1613184,0.175837,0.309221,0.1113856,0.2682581,0.1706212,0.3381494,0.0991446,0.2238912,0.1712672,0.3082434,0.1489478,0.1765712,0.1135658,0.319606,0.1647654,0.1851728,0.133186,0.300942,0.1148754,0.1563446,0.1062816,0.348119,0.1244644,0.2686292,0.1224708,0.32228,0.1448714,0.273541,0.1335736,0.3051574,0.1017144,0.1513246,0.1537164,0.3289354,0.0825238
0.1500794,0.1715294,0.2856192,0.1396312,0.1425402,0.1771064,0.2786768,0.122086,0.1466376,0.125567,0.3401958,0.1068425,0.1746386,0.13351,0.2774002,0.1004214,0.141127,0.1257338,0.3343718,0.1429948,0.2284678,0.1685666,0.2992838,0.08825,0.1879298,0.1247824,0.3202586,0.1383268,0.1558172,0.1587992,0.3077188,0.1105764,0.2560672,0.1722576,0.3180524,0.0969974,0.2247562,0.1295342,0.3235586,0.3234456,0.118098,0.2437602,0.1435846,0.335432,0.0977566,0.2511638,0.174544,0.3352226,0.149877,0.1424078,0.120076,0.1232224,0.2821892,0.136593,0.2512428,0.1195308,0.3219822,0.1286252,0.2690296,0.1745144,0.3318056,0.107516,0.1485934,0.1190916,0.2968626,0.113248,0.1593834,0.1760296,0.2899566,0.1550688,0.2543018,0.164091,0.3108468,0.1147096,0.1508164,0.1168576,0.3262944,0.304551,0.0954854,0.2641602,0.1363598,0.2955932,0.1223878,0.162428,0.122162,0.304153,0.1410658,0.1644438,0.1761544,0.3088158,0.1120474,0.2709543,0.1695036,0.3371498,0.0984386,0.2226454,0.17217,0.310214,0.1479994,0.1793794,0.1133132,0.3149148,0.1665486,0.1871666,0.1328378,0.2994126,0.1153336,0.1584274,0.1097764,0.348964,0.128109,0.2699914,0.1211106,0.3222364,0.1453028,0.2696778,0.1327594,0.3083502,0.1025904,0.1515736,0.1561958,0.322347,0.082828
0.1505646,0.172775,0.2814028,0.1416556,0.141451,0.1770342,0.2795584,0.1241712,0.1479574,0.126014,0.3391244,0.1069993,0.17855,0.1334506,0.2786262,0.100357,0.1417068,0.1272396,0.3375304,0.1436586,0.2277248,0.1704308,0.299663,0.088787,0.187694,0.1265056,0.3217412,0.1405678,0.154977,0.1601264,0.3092672,0.1110366,0.258025,0.174188,0.319534,0.0979076,0.2262626,0.1285792,0.3253766,0.3240504,0.1194578,0.2490484,0.1441068,0.336923,0.0966352,0.2534308,0.1750934,0.3339738,0.1504696,0.1436472,0.1210932,0.1218496,0.2820602,0.1393298,0.2522684,0.1194402,0.3217508,0.1301208,0.266263,0.1722898,0.3316338,0.107058,0.1487084,0.119697,0.29793,0.1143686,0.1606906,0.1756062,0.2901826,0.1544986,0.2603438,0.1651602,0.3115852,0.1158118,0.1519286,0.1166178,0.3236872,0.3054048,0.0942064,0.2618262,0.1377898,0.2986334,0.121728,0.1612808,0.1215944,0.3023302,0.1409234,0.1631986,0.1760768,0.3070812,0.1117702,0.270922,0.1705656,0.3374706,0.0984044,0.2231514,0.1726146,0.3108684,0.1467008,0.1804542,0.1137108,0.312456,0.1676542,0.187287,0.1337702,0.3004482,0.1156818,0.158795,0.1114372,0.3498424,0.1296624,0.2811342,0.1210836,0.3210444,0.1454684,0.270998,0.1325438,0.3058084,0.1025508,0.1507896,0.1559376,0.3278764,0.0831684
0.1513188,0.1727112,0.2833496,0.1427836,0.1431638,0.1782644,0.2793776,0.1254378,0.1481616,0.1268712,0.3350222,0.1069996,0.1814112,0.13282,0.2860962,0.1011048,0.1414598,0.1283708,0.3382062,0.1433684,0.2325,0.1701568,0.2980734,0.0863266,0.1880926,0.1258574,0.3194292,0.1404228,0.155064,0.1583808,0.3086658,0.1118764,0.261705,0.1729658,0.3219288,0.0977848,0.2287236,0.1285676,0.3262384,0.3240292,0.1205322,0.249205,0.1467718,0.337029,0.0966296,0.2511834,0.1751528,0.3319754,0.1505652,0.1431784,0.1221768,0.1223322,0.2826178,0.1386758,0.2488448,0.1191756,0.3202692,0.131643,0.2639976,0.17247,0.3354438,0.1074734,0.15028,0.1200074,0.2995384,0.1161962,0.1615256,0.1763352,0.2871502,0.1555622,0.2614232,0.1656214,0.3137446,0.116733,0.1515736,0.116548,0.3241164,0.305625,0.0950674,0.2627974,0.136953,0.304789,0.1233934,0.1635872,0.1221238,0.3044118,0.1415942,0.1632042,0.1765446,0.3087374,0.1129964,0.2770542,0.1708562,0.335744,0.0967138,0.2191704,0.1736844,0.3117238,0.1482396,0.184741,0.1154222,0.315109,0.1680278,0.1926128,0.134658,0.298459,0.1153286,0.1623578,0.1136334,0.3495896,0.1306882,0.283863,0.1216946,0.320726,0.1464694,0.2750788,0.1328758,0.3092562,0.1033316,0.1499996,0.1561456,0.323073,0.0844754
0.1523678,0.1726372,0.283489,0.14097,0.1462282,0.1786456,0.2768118,0.1270266,0.1477864,0.1257648,0.3363024,0.1082302,0.181811,0.132517,0.2871394,0.0998952,0.1408918,0.1305014,0.3382102,0.143468,0.2349078,0.1727734,0.2985866,0.0859494,0.1948804,0.1249438,0.3203138,0.1419852,0.155895,0.1614438,0.3082494,0.1148304,0.2635746,0.1735302,0.3251908,0.098504,0.2263512,0.128435,0.3251416,0.317341,0.1212936,0.2479344,0.1481938,0.3380482,0.0977252,0.2541206,0.1736352,0.3332172,0.149355,0.142908,0.1216916,0.1239686,0.2798022,0.1394242,0.2487964,0.1206806,0.3219608,0.131516,0.2653146,0.172964,0.3318104,0.1093668,0.1494532,0.121155,0.2963436,0.117895,0.1609228,0.1763574,0.2910818,0.1577684,0.262264,0.1646936,0.3134644,0.1190482,0.1492164,0.1175552,0.322245,0.3077468,0.095569,0.2641268,0.139779,0.3056918,0.124298,0.1643462,0.1207022,0.299563,0.1417512,0.1617984,0.1762988,0.3102118,0.1136192,0.2794458,0.1678466,0.3325362,0.0976078,0.2206996,0.1752366,0.312504,0.1485524,0.1897836,0.1173658,0.3148866,0.1686142,0.1931818,0.133616,0.2983576,0.11596,0.1627192,0.114672,0.349801,0.1327828,0.2847232,0.1237194,0.3179938,0.1480896,0.2786004,0.1328794,0.3064854,0.1033004,0.1499696,0.1601266,0.3236974,0.0852368
0.1509454,0.1726332,0.2835338,0.1417384,0.1447044,0.1779584,0.2770034,0.1301566,0.1473242,0.1248166,0.3386634,0.1085306,0.1823776,0.1332122,0.2907992,0.099644,0.1383524,0.1348996,0.3361804,0.1438398,0.241962,0.1736974,0.2983048,0.0862846,0.1954908,0.1241934,0.3164742,0.1439082,0.154414,0.162331,0.308353,0.1164662,0.2633574,0.174675,0.3228842,0.1008154,0.226092,0.1281504,0.3232792,0.3248054,0.1215656,0.2436316,0.1481432,0.3379564,0.096422,0.2571254,0.1713112,0.3315192,0.1483692,0.1438216,0.1202598,0.1242762,0.280319,0.1396684,0.2568166,0.1195488,0.3170184,0.1312538,0.2640768,0.174155,0.3323974,0.1076428,0.1490086,0.1205216,0.2977142,0.1198776,0.160802,0.1738586,0.2896552,0.1569862,0.2654884,0.165628,0.3121852,0.1196158,0.1520986,0.1168316,0.323949,0.3074092,0.0957328,0.265184,0.1417266,0.3031236,0.1243576,0.1630392,0.121186,0.301075,0.1403754,0.1650312,0.1775274,0.3116544,0.1150198,0.276174,0.1659088,0.328664,0.098332,0.2224754,0.1761794,0.310782,0.1502514,0.1884826,0.1178896,0.3149792,0.1674994,0.1955694,0.133862,0.2970826,0.1151628,0.1648944,0.1155106,0.3496438,0.1372744,0.2857985,0.1242518,0.3153426,0.1482592,0.2745646,0.1341866,0.3071312,0.1039766,0.1509646,0.1612244,0.323689,0.085647
0.1492264,0.172808,0.2815166,0.1433366,0.1457464,0.1771684,0.2760144,0.1326296,0.1482362,0.124168,0.3405894,0.1079836,0.1823744,0.13338,0.2918184,0.09968,0.1418234,0.135911,0.3342504,0.143872,0.237518,0.1737388,0.301576,0.0867366,0.2020212,0.1242762,0.3207564,0.1436136,0.154972,0.1611622,0.3113256,0.116174,0.262941,0.1747352,0.3253206,0.101235,0.2284938,0.1268484,0.3235646,0.3202812,0.1218296,0.2471459,0.1473476,0.3371928,0.0968852,0.2602358,0.1718414,0.3309694,0.1479148,0.14377,0.1208802,0.1237792,0.285268,0.1396276,0.2545674,0.1211876,0.320332,0.1345288,0.2662008,0.1765914,0.3303728,0.106063,0.152289,0.1218852,0.2952482,0.1219518,0.1607866,0.1730494,0.2942228,0.156646,0.2679774,0.1635792,0.3123462,0.11958,0.1505584,0.1148844,0.3231762,0.3060808,0.095684,0.268067,0.1412478,0.301414,0.1263922,0.1687686,0.120534,0.2983862,0.1406358,0.166517,0.177839,0.3134618,0.1157338,0.2769526,0.165333,0.3266402,0.099004,0.224635,0.1751004,0.3078844,0.1518672,0.1910044,0.1196402,0.3188674,0.16931,0.1955088,0.131344,0.2995016,0.1158722,0.1674464,0.1149442,0.3483638,0.1397242,0.2881737,0.124623,0.3189524,0.1483974,0.2763976,0.1341132,0.3084858,0.1044708,0.151067,0.1604204,0.3243134,0.0861832
0.1483756,0.1730722,0.2831486,0.1441072,0.1471652,0.179561,0.276687,0.1353948,0.1502226,0.1248988,0.339375,0.1071468,0.184448,0.1338152,0.2953414,0.0987694,0.1456932,0.1366188,0.3367506,0.1445676,0.2360996,0.1747434,0.3025228,0.0869918,0.2029178,0.1249354,0.3222434,0.1455692,0.1574604,0.1653702,0.3148308,0.1165982,0.2663992,0.1753084,0.3257588,0.10093,0.236368,0.1254214,0.3217484,0.3195854,0.1233114,0.2611055,0.1484934,0.3381742,0.097626,0.2569032,0.171735,0.3318552,0.1470758,0.143653,0.1220896,0.1246174,0.2881196,0.138891,0.2551172,0.121139,0.3209,0.136213,0.2631816,0.1757138,0.3336332,0.1077232,0.1517588,0.1227956,0.2955942,0.1242154,0.1611374,0.174418,0.2926152,0.1575844,0.2685132,0.1637312,0.3170682,0.11988,0.1495137,0.1188482,0.3203572,0.3067542,0.0962964,0.2688632,0.142003,0.3018138,0.1276374,0.1719128,0.119626,0.2989254,0.1416032,0.1692274,0.1771806,0.3135414,0.1163052,0.2779956,0.1662662,0.3278516,0.09845,0.2247038,0.1740372,0.310521,0.1512778,0.1934762,0.118288,0.3193498,0.1712676,0.1950136,0.1311198,0.299543,0.1151928,0.1680712,0.1162228,0.3466128,0.1438412,0.2877813,0.1258726,0.3178916,0.147947,0.2770136,0.1339892,0.3049604,0.1044416,0.1519026,0.1600026,0.324953,0.0862532
0.1477368,0.1741454,0.2860362,0.1452016,0.149806,0.1799178,0.2763696,0.1361274,0.151186,0.1251642,0.3408024,0.106966,0.1889002,0.1333868,0.2972432,0.0974834,0.1461818,0.1386536,0.336111,0.1454598,0.238447,0.1764706,0.3002368,0.086712,0.2077664,0.1247456,0.3229868,0.1464066,0.1592728,0.1650544,0.3136392,0.116102,0.267445,0.177057,0.3283654,0.1006624,0.23502,0.125702,0.316137,0.3180576,0.1233784,0.2645834,0.1501214,0.3367986,0.09774,0.2608614,0.1715934,0.3308928,0.1443868,0.144678,0.121794,0.1252234,0.283809,0.1375382,0.251747,0.1236602,0.3218508,0.1376282,0.2674334,0.17491,0.3315452,0.1081678,0.1523442,0.1236418,0.2929986,0.124629,0.1598978,0.1749888,0.2970916,0.1577176,0.269756,0.1651406,0.3170188,0.1199936,0.1513543,0.1202344,0.3213598,0.3073716,0.0967666,0.2699837,0.1440034,0.3004358,0.1276246,0.1745606,0.1197252,0.2965888,0.1408512,0.1719868,0.1784522,0.3149148,0.1166094,0.2798222,0.1665138,0.3249556,0.0994698,0.2255916,0.1734326,0.3087606,0.1519586,0.1938984,0.11837,0.3170978,0.1718572,0.1961668,0.130742,0.3026716,0.1176212,0.1658536,0.116677,0.3457806,0.1447746,0.2866022,0.126011,0.3192476,0.149303,0.2803304,0.1356644,0.3049434,0.1058014,0.1511668,0.1601462,0.3243568,0.0869326
