Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
10,22.63,190.0,31.3762761917
0,30.43,46.0,8.22960610378
5,13.21,53.0,4.59849646186
5,9.43,53.0,4.59849646186
10,27.37,190.0,31.3762761917
3,36.68,229.0,33.4523945458
11,19.06,834.0,176.588154477
2,25.0,72.0,15.762208712
10,31.58,190.0,31.3762761917
5,11.32,53.0,4.59849646186
