Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
10,23.68,190.0,31.3762761917
0,39.13,46.0,8.22960610378
10,27.37,190.0,31.3762761917
13,15.79,76.0,7.48254782702
5,7.55,53.0,4.59849646186
5,11.32,53.0,4.59849646186
10,31.58,190.0,31.3762761917
