Rule_Obj,Rule_Score
"[['sex', 'age'], [['1'], [53, 82]]]",0.9259806486486888
"[['sex', 'age', 'ph-ecog'], [['1'], [53, 82], ['2.0', '0.0', '1.0', '3.0']]]",0.9259806486486888
"[['sex', 'ph-ecog'], [['1'], ['2.0', '3.0', '1.0']]]",0.9191819836782164
"[['ph-ecog', 'ph-karno'], [['1.0', '2.0', '3.0'], [60.0, 80.0]]]",0.9156478603496091
"[['sex', 'ph-karno'], [['1', '2'], [50.0, 90.0]]]",0.9138300735964792
"[['ph-ecog', 'ph-karno', 'sex'], [['1.0', '2.0', '3.0'], [60.0, 100.0], ['1']]]",0.9070341689441297
"[['pat-karno'], [[30.0, 80.0]]]",0.8988741794176537
"[['pat-karno', 'ph-ecog'], [[30.0, 70.0], ['1.0', '0.0', '3.0', '2.0']]]",0.8988741794176537
"[['sex'], [['2']]]",0.8961060135679206
"[['age'], [[64, 82]]]",0.8911439215869417
