Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
8,['t'],0,+,0.9365,0.7955,320.3225,0.7326
8,['f'],0,-,0.8038,0.9395,314.771,0.7326
