Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
3870,"[6.5923579003647603, 7.6632929356253801]",0,BCR/ABL,0.8919,0.4783,33.2319,0.408
2330,"[5.7285218209695197, 6.5362848853162596]",0,NEG, , , , 
10113,"[5.7182086504956793, 7.4514100944347401]",0,NEG,0.5946,0.88,36.9716,0.4717
7348,"[4.1757425067273504, 4.4690874051501508]",0,ALL1/AF4, , , , 
1170,"[6.4493868560475489, 6.9398992013202907]",0,ALL1/AF4,0.9,1.0,45.89,0.2593
8063,"[9.0382263872280983, 9.5455330286008291]",0,E2A/PBX1, , , , 
6030,"[10.910078604925999, 11.554465257908099]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
12514,"[5.5797746069985195, 5.5797746069985195]",0,p15/p16, , , , 
11345,"[2.9903708417508197, 2.9903708417508197]",0,p15/p16, , , , 
12440,"[5.50912029303983, 5.50912029303983]",0,p15/p16,1.0,1.0,9.7041,0.031
8175,"[2.7754240566465098, 2.7754240566465098]",0,NUP-98, , , , 
8747,"[9.6173172720595392, 9.6173172720595392]",0,NUP-98, , , , 
11067,"[4.0655090436559203, 4.0655090436559203]",0,NUP-98,1.0,1.0,9.7041,0.031
