Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
11175,"[5.3585034420984003, 6.4323220688855098]",0,BCR/ABL, , , , 
6077,"[4.0196677622195898, 4.60152665355319]",0,BCR/ABL,0.8108,0.6667,50.1388,0.531
11983,"[2.9693005609261602, 3.7009174228330801]",0,NEG, , , , 
11380,"[4.2873651769555403, 5.1537912520652798]",0,NEG,0.5946,0.8,28.5843,0.3813
2268,"[2.6446194316374902, 3.0204299147198599]",0,ALL1/AF4, , , , 
6680,"[5.8690561624204802, 6.5786361598689105]",0,ALL1/AF4, , , , 
349,"[4.0145091034190603, 5.1837122954053898]",0,ALL1/AF4,1.0,0.7143,44.2595,0.2783
6030,"[10.910078604925999, 11.554465257908099]",0,E2A/PBX1, , , , 
2721,"[5.0993940804419298, 5.2295714099840502]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
5167,"[12.247828345006999, 12.247828345006999]",0,p15/p16, , , , 
4821,"[6.4474972499228302, 6.4474972499228302]",0,p15/p16,1.0,1.0,9.7041,0.031
6264,"[3.7550162752233396, 3.7550162752233396]",0,NUP-98, , , , 
5788,"[6.4011071786969005, 6.4011071786969005]",0,NUP-98, , , , 
3794,"[5.5689134799128492, 5.5689134799128492]",0,NUP-98, , , , 
9919,"[7.9317629256897195, 7.9317629256897195]",0,NUP-98,1.0,1.0,9.7041,0.031
