Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
6962,"[4.1203059374839999, 5.3431229960326601]",0,BCR/ABL, , , , 
11718,"[8.8047816705077508, 10.4123188441077]",0,BCR/ABL,0.7838,0.617,43.9791,0.4817
7432,"[3.5880184708579201, 4.1064024193076198]",0,NEG,0.7297,0.8438,40.8311,0.5313
8202,"[4.4012053311211501, 5.0399475443427306]",0,ALL1/AF4, , , , 
10661,"[4.6208162400501607, 5.4557131582330802]",0,ALL1/AF4,1.0,0.3571,30.3965,0.2441
75,"[3.7229006692466404, 3.8591517561997404]",0,E2A/PBX1, , , , 
11866,"[5.3153093582482001, 5.4812670267968402]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
6133,"[4.8824315561443896, 4.8824315561443896]",0,p15/p16, , , , 
11536,"[4.8910300721654005, 4.8910300721654005]",0,p15/p16,1.0,1.0,9.7041,0.031
3967,"[8.1374708261781397, 8.1374708261781397]",0,NUP-98, , , , 
5361,"[4.9408690586404003, 4.9408690586404003]",0,NUP-98, , , , 
4839,"[3.0653918383001697, 3.0653918383001697]",0,NUP-98,1.0,1.0,9.7041,0.031
