Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
11454,12.62,3.20682702128,0.65362094025
8930,27.75,2.70804262668,0.50530925415
6997,36.46,1.35833502898,0.254065060043
1777,14.37,4.93057883859,0.865054279291
9513,25.25,3.10836728439,0.555184599881
7157,5.43,1.64567586887,0.268417438694
7741,4.7,3.23916176542,0.428127137223
5206,5.5,5.23878339937,1.04811475113
8626,10.32,5.03236341166,0.865757342462
592,0.0,1.41416270472,0.324385160323
6233,0.0,3.45489777419,0.749366391114
7783,0.0,4.55810382541,1.03060284962
12057,0.0,1.66237117662,0.266652737642
6873,0.0,4.52281534317,0.983695731787
