Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
4908,"[4.1897019162865998, 5.1113327841364811]",0,BCR/ABL, , , , 
691,"[3.3801344287833102, 4.3512167119669201]",0,BCR/ABL,0.8378,0.5167,36.0068,0.4268
11118,"[2.7777986640565597, 3.2378643810132499]",0,NEG, , , , 
10806,"[3.5447544917595599, 4.5650684670145703]",0,NEG,0.7162,0.803,34.8318,0.4639
7348,"[4.1757425067273504, 4.4690874051501508]",0,ALL1/AF4,0.9,0.8182,42.2779,0.2544
11293,"[4.3240904952189299, 4.6978503618208602]",0,E2A/PBX1, , , , 
2931,"[5.8186899000425401, 6.0980651247831394]",0,E2A/PBX1, , , , 
4741,"[3.8473383299942499, 3.93946115994255]",0,E2A/PBX1, , , , 
12015,"[4.7136519809558797, 4.9051914190754804]",0,E2A/PBX1, , , , 
4052,"[2.97525633266542, 3.2345837222782006]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
4926,"[4.5383539335534504, 4.5383539335534504]",0,p15/p16, , , , 
4314,"[3.7543663835636401, 3.7543663835636401]",0,p15/p16, , , , 
2820,"[4.3145557327750099, 4.3145557327750099]",0,p15/p16,1.0,1.0,9.7041,0.031
11845,"[3.8130801982231404, 3.8130801982231404]",0,NUP-98, , , , 
12192,"[6.3372660597050094, 6.3372660597050094]",0,NUP-98, , , , 
12296,"[5.1816091208625492, 5.1816091208625492]",0,NUP-98, , , , 
4382,"[5.0551784641319299, 5.0551784641319299]",0,NUP-98,1.0,1.0,9.7041,0.031
