Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
713,"[9.2597878169969992, 10.7345851962209]",0,BCR/ABL, , , , 
12440,"[5.0967496287193796, 6.2017318227174005]",0,BCR/ABL,0.8378,0.8158,64.3258,0.6255
10850,"[4.1520811132371698, 5.2456550128740309]",0,NEG, , , , 
5968,"[5.3234627401741905, 6.4164492312650987]",0,NEG, , , , 
8301,"[3.2316189216325295, 4.7814083197742905]",0,NEG,0.7297,0.931,51.4627,0.6396
4143,"[6.7062263920248304, 7.4041450815830707]",0,ALL1/AF4, , , , 
9406,"[6.2050648383897098, 8.0358454286300987]",0,ALL1/AF4,0.9,0.45,31.5169,0.2324
12547,"[3.6807972205172206, 3.9585762601849703]",0,E2A/PBX1, , , , 
4586,"[5.2906893170497193, 5.4418133998783098]",0,E2A/PBX1, , , , 
1025,"[3.6014747810080201, 3.6732869554445999]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
1520,"[10.803802720667301, 10.803802720667301]",0,p15/p16, , , , 
202,"[6.8277444207735005, 6.8277444207735005]",0,p15/p16, , , , 
5734,"[6.5846765790522301, 6.5846765790522301]",0,p15/p16, , , , 
6863,"[5.7425311798194301, 5.7425311798194301]",0,p15/p16,1.0,1.0,9.7041,0.031
12373,"[5.7465221459102205, 5.7465221459102205]",0,NUP-98, , , , 
2750,"[3.33998549596767, 3.33998549596767]",0,NUP-98, , , , 
9758,"[5.9211730169370309, 5.9211730169370309]",0,NUP-98, , , , 
9205,"[8.8970458733115994, 8.8970458733115994]",0,NUP-98,1.0,1.0,9.7041,0.031
