Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
1906,"[4.5924228551456698, 5.8767702439108893]",0,BCR/ABL, , , , 
1015,"[3.6655148899924903, 4.29532834978097]",0,BCR/ABL, , , , 
11175,"[5.3585034420984003, 6.4323220688855098]",0,BCR/ABL,0.8919,0.7174,59.9926,0.6157
8460,"[4.5680383449851396, 5.9398669613942099]",0,NEG, , , , 
5924,"[5.5043990082317098, 6.8584312392620301]",0,NEG,0.4595,0.9714,35.2905,0.4302
871,"[4.3229359245377896, 5.0538565832329096]",1,NEG, , , , 
7375,"[4.8424083896575496, 6.69791540233863]",1,NEG,0.7703,0.8261,40.6877,0.5347
1170,"[6.4493868560475489, 6.9398992013202907]",0,ALL1/AF4, , , , 
8398,"[4.1337490483434598, 4.9046300095139701]",0,ALL1/AF4,1.0,0.3846,31.8787,0.249
7293,"[7.2004153292160202, 8.3118397750859199]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
5090,"[4.4984535822849203, 4.4984535822849203]",0,p15/p16, , , , 
9007,"[5.9356792459247991, 5.9356792459247991]",0,p15/p16, , , , 
2818,"[7.6750626654372098, 7.6750626654372098]",0,p15/p16,1.0,1.0,9.7041,0.031
2872,"[3.5436671332987304, 3.5436671332987304]",0,NUP-98, , , , 
838,"[6.5152217927694496, 6.5152217927694496]",0,NUP-98, , , , 
10047,"[2.9719867314984101, 2.9719867314984101]",0,NUP-98,1.0,1.0,9.7041,0.031
