Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
6990,11.41,5.79812325391,0.932895689694
3388,23.38,4.36695758439,0.897865236725
2789,33.81,2.38437353125,0.41705643708
10464,17.2,5.25800603995,1.17351325536
11849,22.78,1.71374142455,0.224544458589
7935,10.14,5.45635070067,0.752960587869
10250,18.97,3.80348949349,0.89507340065
8202,9.27,6.89231072797,0.977272338381
3911,6.68,3.18579433487,0.547548949642
2698,6.24,2.20165465579,0.370631992784
3844,0.0,5.15373062873,1.41846217374
10073,0.0,2.86049542792,0.590713776171
620,0.0,1.72711614175,0.420231227545
2037,0.0,1.40334805626,0.198666686218
3645,0.0,1.57070812722,0.284783907599
