Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
9863,"[3.4136968365817602, 4.0187146458252103]",0,BCR/ABL, , , , 
8598,"[6.2232300468025903, 7.5354219662392596]",0,BCR/ABL,0.7297,0.7297,50.0057,0.5095
6177,"[2.7803036919512301, 3.6612086597786897]",0,NEG, , , , 
4793,"[4.1597682406071899, 4.6787866891744807]",0,NEG,0.6216,0.8364,33.9732,0.4438
8916,"[9.3196904257138105, 10.3813869757041]",0,ALL1/AF4, , , , 
6886,"[3.8699979996379099, 4.7585942396011101]",0,ALL1/AF4, , , , 
10575,"[3.9404297127026497, 4.46816919735799]",0,ALL1/AF4,1.0,0.7143,44.2595,0.2783
7157,"[2.9063066352293201, 2.9957268649945497]",0,E2A/PBX1, , , , 
1160,"[9.2487993260505004, 9.4629570844080302]",0,E2A/PBX1, , , , 
3960,"[6.5780297962422498, 7.1989518628551306]",0,E2A/PBX1,1.0,0.8333,30.6027,0.1489
2688,"[6.2779285854170297, 6.2779285854170297]",0,p15/p16, , , , 
3059,"[2.6967497093052901, 2.6967497093052901]",0,p15/p16, , , , 
489,"[7.9288160500159099, 7.9288160500159099]",0,p15/p16, , , , 
1537,"[9.7883000277805809, 9.7883000277805809]",0,p15/p16,1.0,1.0,9.7041,0.031
3008,"[3.0012762481674997, 3.0012762481674997]",0,NUP-98, , , , 
221,"[7.2759184080343697, 7.2759184080343697]",0,NUP-98,1.0,1.0,9.7041,0.031
