Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
1906,23.69,5.42139861597,0.933017189871
1015,11.93,5.27912033272,1.1308534875
11175,19.14,5.61109294392,1.20879757273
8460,25.38,5.4051299149,0.957851325936
5924,34.16,3.96434184786,0.890423356236
871,20.33,3.59509458726,0.472415033919
7375,42.17,4.40038748363,0.911935445438
1170,15.21,3.22467376258,0.750881529008
8398,11.54,6.67740280661,2.13860942506
7293,20.09,5.53350536957,1.15789887197
5090,0.0,1.77236758929,0.263675015924
9007,0.0,1.78267088033,0.351446401739
2818,0.0,6.94034826384,1.44834714875
2872,0.0,2.99829483845,0.640838863484
838,0.0,4.94628633109,0.909410846645
10047,0.0,2.22615035076,0.377632175181
