Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
10182,29.0,6.13385525508,1.35210031556
7093,38.1,4.50693223502,1.20803210997
8812,26.9,2.78763013884,0.486896983389
2134,20.62,3.09985275303,0.487577913838
10788,12.48,3.59058935308,0.776209536901
9200,27.07,5.13799272058,0.969368630955
399,7.7,1.705661154,0.218666992672
4178,6.97,2.7763882106,0.474963220988
4932,10.92,3.89434802662,0.648098898891
10577,0.0,2.08565528676,0.446835945942
1480,0.0,1.32207170307,0.24198739564
8017,0.0,1.66827057773,0.26860662566
4267,0.0,1.41764588373,0.231727528068
3317,0.0,1.91149050483,0.360285761905
