Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
11555,"[2.8917154830016898, 3.4909345368827598]",0,BCR/ABL, , , , 
6197,"[8.6160214193508402, 10.049050687477902]",0,BCR/ABL, , , , 
12135,"[3.3464690630826404, 4.6565243331831603]",0,BCR/ABL,0.9189,0.6415,54.2083,0.5837
7081,"[3.2169075475392801, 4.2127120597666901]",0,NEG,0.9459,0.7692,39.9841,0.5435
3509,"[2.7972704179294503, 3.0377268915228903]",0,ALL1/AF4, , , , 
12242,"[4.0046164243070601, 4.4370833244224297]",0,ALL1/AF4, , , , 
10565,"[7.8779662877263403, 8.008748088950929]",0,ALL1/AF4,0.2,1.0,10.1978,0.0576
10591,"[8.0904517800661999, 9.2153770606342889]",1,ALL1/AF4,0.9,0.75,40.7117,0.252
124,"[3.86122723231539, 4.1930494770967401]",0,E2A/PBX1, , , , 
10221,"[4.8793834036439296, 5.07613903072225]",0,E2A/PBX1, , , , 
5912,"[3.1142946689042299, 3.3132095711813503]",0,E2A/PBX1, , , , 
4664,"[5.6686218957166794, 5.9008822980782307]",0,E2A/PBX1, , , , 
816,"[8.3329087284291905, 9.1231458697246701]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
3900,"[5.0916127330233607, 5.0916127330233607]",0,p15/p16, , , , 
8163,"[6.1925633615231499, 6.1925633615231499]",0,p15/p16, , , , 
10371,"[6.2112992370897606, 6.2112992370897606]",0,p15/p16,1.0,1.0,9.7041,0.031
5964,"[3.4612243366519904, 3.4612243366519904]",0,NUP-98, , , , 
4650,"[5.7747699142609408, 5.7747699142609408]",0,NUP-98,1.0,1.0,9.7041,0.031
