Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
6552,17.81,5.62485983817,0.993138100659
8171,25.34,7.2858322647,1.88257795136
3388,23.38,4.36695758439,0.897865236725
2564,38.07,6.7844050317,1.4528486084
8127,9.41,5.06136475474,1.33730434139
8487,17.44,5.10022368574,1.24217940544
11752,14.0,2.29007092539,0.477976067341
588,15.15,4.1243533249,0.659135374548
6767,10.74,1.15531329722,0.212204278259
4402,6.32,5.69477627835,1.51047969086
2268,2.88,4.94216628357,1.0837932964
427,0.0,2.46402650007,0.45942897706
7141,0.0,1.18253731472,0.220587902201
11960,0.0,1.52376023175,0.24893488064
11804,0.0,3.51654934739,0.773900053316
6723,0.0,2.26260084482,0.49195053662
1144,0.0,1.63668039714,0.237725936466
6664,0.0,3.76653635834,0.803356242124
6470,0.0,0.896408363248,0.180912042826
