Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
4908,22.15,4.16044589554,0.653077184816
691,22.78,4.26345083118,0.907828041204
11118,39.46,1.16595474088,0.184747076824
10806,36.84,2.76967130925,0.499321429622
7348,4.11,7.14202630239,1.62250746473
11293,7.57,4.94007092903,0.981703923489
2931,7.96,3.51013923947,0.428872481704
4741,8.45,1.08996185901,0.211645927817
12015,7.01,2.73189690229,0.476347384668
4052,28.64,0.905545358476,0.161786499836
4926,0.0,1.3616575882,0.253118839597
4314,0.0,1.77539725318,0.238902372666
2820,0.0,4.41076614696,0.551347215865
11845,0.0,4.969632497,1.1026543969
12192,0.0,2.86745945329,0.50494487837
12296,0.0,3.10846539616,0.566701045425
4382,0.0,3.74870744384,0.729735674624
