Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
3870,34.56,3.09909011775,0.602426287611
2330,38.61,2.09196511502,0.424723751469
10113,32.93,5.26347281682,0.960752292922
7348,4.11,7.14202630239,1.62250746473
1170,15.21,3.22467376258,0.750881529008
8063,9.06,5.6002778757,1.44482678944
6030,11.95,5.39383252124,1.28785268652
12514,0.0,3.68174207328,0.785599503557
11345,0.0,2.13392488454,0.309381991436
12440,0.0,4.47464127318,0.71014825214
8175,0.0,1.77348766198,0.318494682531
8747,0.0,4.42034711739,0.776237029401
11067,0.0,1.87192358355,0.261646151215
