Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
6598,42.05,6.29468301441,1.70935877846
12182,43.57,3.4813446776,0.737130732637
12440,38.57,4.47464127318,0.71014825214
11752,14.0,2.29007092539,0.477976067341
4997,9.1,4.64836362483,0.739532118022
4525,3.91,2.57233561189,0.498932643253
4137,8.15,2.62732793602,0.274415153353
11865,3.42,4.77638429917,0.525159646706
11435,0.0,2.09175593682,0.395210312803
10789,0.0,1.2191491844,0.229452371688
9196,0.0,2.88698500923,0.496550473867
3633,0.0,2.34623713893,0.360693452269
12109,0.0,2.66415947981,0.481238850884
3195,0.0,1.11862179607,0.225183602341
