Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
9898,"[3.1990812419695898, 3.78995540704542]",0,BCR/ABL, , , , 
6993,"[4.4082024381878497, 5.5647817607983301]",0,BCR/ABL, , , , 
7669,"[7.1152067880343797, 8.3373885699092991]",0,BCR/ABL,0.6216,0.7931,46.4283,0.4568
7672,"[4.8391533548738392, 6.2039822358275591]",0,NEG,0.6486,0.8421,36.107,0.4702
9513,"[6.5879162223951102, 7.3727364814119287]",0,ALL1/AF4,1.0,0.4348,34.3307,0.2563
5391,"[7.7916245094911396, 7.9719923234454599]",0,E2A/PBX1, , , , 
9681,"[4.3369074690043901, 4.4745170537239405]",0,E2A/PBX1, , , , 
8040,"[5.0854500382653205, 5.4214770378790202]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
3230,"[5.3894580195474413, 5.3894580195474413]",0,p15/p16, , , , 
8232,"[3.2873166267720801, 3.2873166267720801]",0,p15/p16, , , , 
3272,"[5.4860389166051702, 5.4860389166051702]",0,p15/p16,1.0,1.0,9.7041,0.031
3894,"[8.4157928713539807, 8.4157928713539807]",0,NUP-98, , , , 
5069,"[3.7728031496820895, 3.7728031496820895]",0,NUP-98, , , , 
3238,"[4.9474245131229901, 4.9474245131229901]",0,NUP-98, , , , 
9064,"[4.71614713694147, 4.71614713694147]",0,NUP-98,1.0,1.0,9.7041,0.031
