Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
1204,"[2.8109738374729196, 3.2308458121489601]",0,BCR/ABL, , , , 
1906,"[4.5924228551456698, 5.8767702439108893]",0,BCR/ABL, , , , 
9001,"[4.4660390835480808, 5.2332610128615302]",0,BCR/ABL, , , , 
9929,"[6.851547209238781, 7.8752847656077991]",0,BCR/ABL,0.8919,0.75,62.9264,0.6338
6653,"[6.2027067409148096, 8.5565088676258796]",0,NEG,0.6892,0.8793,42.7735,0.5459
5041,"[3.5554794018629301, 3.7199910201833304]",0,ALL1/AF4, , , , 
418,"[7.6586056521195589, 8.3321502293354399]",0,ALL1/AF4,0.9,0.6429,37.937,0.2471
5506,"[3.0936330811666499, 3.2313213594653201]",0,E2A/PBX1, , , , 
9771,"[2.83825748926821, 2.9834875634348701]",0,E2A/PBX1, , , , 
8748,"[5.9726035239187096, 6.2120469256833104]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
8966,"[6.7454166923191607, 6.7454166923191607]",0,p15/p16, , , , 
4434,"[7.6174094892163895, 7.6174094892163895]",0,p15/p16,1.0,1.0,9.7041,0.031
11483,"[3.1033189219211104, 3.1033189219211104]",0,NUP-98, , , , 
12486,"[6.8014600602929196, 6.8014600602929196]",0,NUP-98, , , , 
1648,"[5.0705919369607804, 5.0705919369607804]",0,NUP-98, , , , 
1910,"[5.8571966988853701, 5.8571966988853701]",0,NUP-98,1.0,1.0,9.7041,0.031
