Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
8171,23.19,7.2858322647,1.88257795136
6855,24.62,2.52479499272,0.304492133849
4286,20.02,3.77170904682,0.405124066771
713,42.97,3.21877992735,0.677610606674
7216,12.97,3.06034279224,0.436167518747
2576,19.89,3.73027151807,0.926238996108
7420,13.97,5.02044540444,0.74786203687
11865,3.42,4.77638429917,0.525159646706
75,5.09,2.67678162927,0.390482868319
2031,5.58,2.01909391151,0.281773998818
6261,0.0,3.01812810357,0.574129377904
9913,0.0,2.61966790822,0.490035826046
12432,0.0,1.04627661893,0.185591797538
7257,0.0,4.84485347057,0.895532154496
12261,0.0,2.72624528443,0.479383426273
