Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
3435,"[3.26703867445026, 3.6793468993719305]",0,BCR/ABL, , , , 
11833,"[8.3884013730764195, 10.213505127641501]",0,BCR/ABL,0.8649,0.7111,57.6119,0.5935
7081,"[3.2169075475392801, 4.2127120597666901]",0,NEG, , , , 
6177,"[2.8498287988793396, 3.5389341478589098]",0,NEG, , , , 
6207,"[3.2402574061107896, 4.2813851668357499]",0,NEG,0.7838,0.9355,55.8278,0.6924
1311,"[4.2684636358795602, 5.7413628914525905]",0,ALL1/AF4, , , , 
12316,"[3.2432207365316801, 3.6964078009078505]",0,ALL1/AF4,1.0,0.3846,31.8787,0.249
8748,"[5.9726035239187096, 6.2120469256833104]",0,E2A/PBX1, , , , 
4513,"[3.8850363900670297, 4.3652580788067601]",0,E2A/PBX1, , , , 
6767,"[6.5487748892108204, 6.6728777250226905]",0,E2A/PBX1,1.0,1.0,32.4259,0.1501
3644,"[4.3039035227124796, 4.3039035227124796]",0,p15/p16, , , , 
9499,"[2.6349908392393, 2.6349908392393]",0,p15/p16, , , , 
7751,"[4.9781030580610803, 4.9781030580610803]",0,p15/p16, , , , 
3256,"[5.2523246632524199, 5.2523246632524199]",0,p15/p16,1.0,1.0,9.7041,0.031
1838,"[6.3589475036430798, 6.3589475036430798]",0,NUP-98, , , , 
1882,"[4.2333065107792507, 4.2333065107792507]",0,NUP-98, , , , 
9200,"[5.02913960267216, 5.02913960267216]",0,NUP-98,1.0,1.0,9.7041,0.031
