Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
7093,43.43,4.50693223502,1.20803210997
8460,44.0,5.4051299149,0.957851325936
3493,27.12,5.91235126953,1.33373571723
181,29.62,2.75577305707,0.407599434404
9513,19.98,3.10836728439,0.555184599881
2063,5.55,2.91565097298,0.564083494121
8391,8.41,4.16887263532,1.03783187339
405,13.29,5.22646962069,0.901002851064
8026,6.26,3.32491988373,0.43197502829
2307,0.0,4.15617946822,0.43030845686
1130,0.0,3.83614936828,0.57810484391
11058,0.0,2.59376683558,0.48752222735
6975,0.0,4.13503794283,0.863044209476
5188,0.0,3.07792269851,0.576764589647
10411,0.0,0.926716303759,0.19273391838
