experiment,response,config,dataset_name,dataset_path,time_col,event_col,execution,response_file,y_raw,population,generations,rate_policy,alpha,y,response_transform,transform_epsilon,I,q0,y_hat_main_effects,y_hat_full_factorial,A,B,AB,residual_main_effects,treatment_mean,full_factorial_minus_treatment_mean,residual_full_factorial,experiment_order,abs_residual_full_factorial,squared_residual_full_factorial
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,5,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_5_complement_DetailedRules.csv,0.5020724689614415,50,500,adaptive,0.7,0.008289923321021592,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,-0.0041839966711413705,-0.0031385170179296985,1.951563910473908e-17,0.011428440338951271,21,0.011428440338951271,0.00013060924858096864
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,6,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_6_complement_DetailedRules.csv,0.4875923339372684,50,500,adaptive,0.7,-0.049640855549413034,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,-0.062114775541575996,-0.0031385170179296985,1.951563910473908e-17,-0.046502338531483355,22,0.046502338531483355,0.0021624674888966813
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,7,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_7_complement_DetailedRules.csv,0.5081091969635176,50,500,adaptive,0.7,0.03243963232057345,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,0.01996571232841049,-0.0031385170179296985,1.951563910473908e-17,0.03557814933850313,23,0.03557814933850313,0.0012658047103528307
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,8,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_8_complement_DetailedRules.csv,0.48778469496606397,50,500,adaptive,0.7,-0.04887094463487972,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,-0.06134486462704268,-0.0031385170179296985,1.951563910473908e-17,-0.04573242761695004,24,0.04573242761695004,0.0020914549357395748
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,9,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_9_complement_DetailedRules.csv,0.4328846688300024,50,500,adaptive,0.7,-0.2700913502044284,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,-0.2825652701965914,-0.0031385170179296985,1.951563910473908e-17,-0.26695283318649876,25,0.26695283318649876,0.07126381514629863
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,10,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_10_complement_DetailedRules.csv,0.5083172400268807,50,500,adaptive,0.7,0.033272029189890896,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,0.020798109197727933,-0.0031385170179296985,1.951563910473908e-17,0.036410546207820575,26,0.036410546207820575,0.0013257278751518374
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,11,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_11_complement_DetailedRules.csv,0.47383686321374513,50,500,adaptive,0.7,-0.10474821861415774,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,-0.1172221386063207,-0.0031385170179296985,1.951563910473908e-17,-0.10160970159622806,27,0.10160970159622806,0.010324531458474511
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,12,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_12_complement_DetailedRules.csv,0.4887000231308761,50,500,adaptive,0.7,-0.045207605239058576,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,-0.05768152523122154,-0.0031385170179296985,1.951563910473908e-17,-0.0420690882211289,28,0.0420690882211289,0.0017698081837571262
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,13,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_13_complement_DetailedRules.csv,0.5475204853576089,50,500,adaptive,0.7,0.19065738656230205,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,0.1781834665701391,-0.0031385170179296985,1.951563910473908e-17,0.19379590358023174,29,0.19379590358023174,0.03755685224447848
topk_quality,mean_rule_score,+1_-1,cancer,datasets\files\cancer.parquet,time,status,14,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\+1_-1\cancer\complement\cancer_14_complement_DetailedRules.csv,0.5150771153881833,50,500,adaptive,0.7,0.06032675057672221,logit,1e-06,1,1.1609902157604632,0.012473919992162963,-0.003138517017929679,1,-1,-1,0.04785283058455925,-0.0031385170179296985,1.951563910473908e-17,0.06346526759465189,30,0.06346526759465189,0.004027840190860771
