rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,430.2167773246765,1.9,0.9415291077006068,adaptive,60,40,60,40,8.295329670329673,8.975,209.50778388278388,209.5078125,0.046875,209.4609375
