rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,327.3577170372009,1.9,0.9415291077006068,adaptive,60,40,60,40,8.288009110396573,11.841666666666667,209.28741082194537,209.36328125,1.76171875,207.6015625
