rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,457.873309135437,1.9,0.9415291077006068,adaptive,60,40,60,40,8.293553639846746,9.174999999999999,209.5004849137931,209.51171875,0.046875,209.46484375
