Rule_Obj,Rule_Score
"[['cell-type'], [['small', 'adeno']]]",0.9415291077006068
"[['cell-type', 'treat'], [['adeno', 'small'], ['standard', 'test']]]",0.9415291077006068
"[['pt', 'cell-type'], [['no', 'yes'], ['small', 'adeno']]]",0.9415291077006068
"[['cell-type', 'pt', 'treat'], [['small', 'adeno'], ['no', 'yes'], ['test', 'standard']]]",0.9415291077006068
"[['cell-type', 'karno'], [['large', 'aquamous', 'small'], [50, 85]]]",0.9392871070024983
"[['karno'], [[30, 70]]]",0.9354767255672446
"[['age'], [[44, 64]]]",0.9259397946837865
"[['karno', 'cell-type', 'pt'], [[60, 99], ['aquamous', 'large', 'adeno'], ['yes', 'no']]]",0.9176364587733563
"[['treat', 'karno'], [['standard', 'test'], [70, 99]]]",0.9176304427273186
"[['pt', 'karno'], [['no', 'yes'], [70, 99]]]",0.9176304427273186
