Rule_Obj,Rule_Score
"[['age'], [[71, 92]]]",0.9418529937751725
"[['hgb', 'pstat'], [[12.899999618530273, 15.800000190734863], ['0', '1']]]",0.9418529937751692
"[['hgb'], [[12.800000190734863, 15.899999618530273]]]",0.9418529937751692
"[['hgb', 'sex'], [[12.899999618530273, 15.800000190734863], ['F', 'M']]]",0.9418529937751692
"[['age', 'pstat', 'sex'], [[65, 81], ['0', '1'], ['F', 'M']]]",0.9418457635713529
"[['sex', 'age'], [['M', 'F'], [65, 81]]]",0.9418457635713529
"[['age', 'pstat'], [[65, 81], ['0', '1']]]",0.9418457635713529
"[['hgb', 'pstat', 'sex'], [[12.199999809265137, 14.899999618530273], ['0', '1'], ['F', 'M']]]",0.9412920966792199
"[['creat'], [[1.0499999523162842, 3.5999999046325684]]]",0.9404321738560996
"[['age', 'hgb'], [[66, 90], [11.399999618530273, 15.899999618530273]]]",0.938334564600822
