rules_count,total_time,mean_size,best_fitness,rate_policy,initial_crossover_rate,initial_mutation_rate,final_crossover_rate,final_mutation_rate,cpu_mean_percent,cpu_peak_percent,ram_mean_mb,ram_peak_mb,ram_incremental_peak_mb,ram_baseline_mb
10,776.1834766864777,1.9,0.9418529937751725,adaptive,60,40,60,40,8.28060432140447,9.533333333333333,214.83968022029018,214.83984375,0.078125,214.76171875
