Rule_Obj,Rule_Score
"[['age'], [[70, 93]]]",0.9418529937751725
"[['hgb'], [[12.800000190734863, 15.899999618530273]]]",0.9418529937751692
"[['pstat', 'hgb'], [['0', '1'], [12.800000190734863, 15.800000190734863]]]",0.9418529937751692
"[['hgb', 'sex'], [[12.800000190734863, 15.899999618530273], ['M', 'F']]]",0.9418529937751692
"[['pstat', 'hgb', 'sex'], [['0'], [13.0, 16.600000381469727], ['M', 'F']]]",0.9417247719879837
"[['age', 'pstat'], [[65, 84], ['0']]]",0.9415956722467697
"[['age', 'sex'], [[65, 82], ['M', 'F']]]",0.9412102604974691
"[['age', 'hgb'], [[53, 81], [12.300000190734863, 18.899999618530273]]]",0.9401737219766573
"[['age', 'sex', 'pstat'], [[58, 77], ['M', 'F'], ['0', '1']]]",0.9391244824321844
"[['creat'], [[0.800000011920929, 1.100000023841858]]]",0.9380691596488027
