Rule_Obj,Rule_Score
"[['age'], [[71, 93]]]",0.9418529937751725
"[['pstat', 'age'], [['0', '1'], [64, 81]]]",0.9418457635713529
"[['sex', 'age', 'pstat'], [['M', 'F'], [64, 81], ['0', '1']]]",0.9418457635713529
"[['sex', 'age'], [['M', 'F'], [64, 81]]]",0.9418457635713529
"[['hgb'], [[13.0, 16.299999237060547]]]",0.941339161092642
"[['hgb', 'pstat'], [[12.300000190734863, 15.0], ['0', '1']]]",0.9408180893302469
"[['ptime'], [[47, 166]]]",0.939011429319851
"[['creat'], [[0.800000011920929, 1.100000023841858]]]",0.9380691596488027
"[['hgb', 'sex'], [[12.300000190734863, 15.0], ['F', 'M']]]",0.9380645408041559
"[['sex', 'pstat'], [['M'], ['0', '1']]]",0.9356047191378228
