Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
1663,"[41.700000000000003, 88.969999999999999]",0,t,0.475,0.95,14.7045,0.3933
492,"[60.509999999999998, 371.54000000000002]",1,t,0.85,0.9189,24.0514,0.6535
95,"[523.19000000000005, 841.63]",0,n, , , , 
489,"[105.20999999999999, 580.79999999999995]",0,n,0.7273,0.8,26.0143,0.5744
