Attribute,coveredPercentage,Dif_Min_Max,Attribute_std
492,18.2,2101.39,433.742541948
767,21.74,339.29,65.7571439933
1850,21.12,243.22,44.792333033
1809,1.34,11380.83,1734.05677318
