Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
136,"[235.03, 556.30999999999995]",0,t,0.625,0.8621,14.4917,0.4058
1908,"[49.729999999999997, 60.079999999999998]",0,n,0.4545,0.9091,18.8156,0.3933
257,"[290.43000000000001, 383.57999999999998]",1,n,0.5909,0.8125,21.5398,0.4724
