Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
492,"[60.509999999999998, 371.54000000000002]",0,t,0.85,0.9189,24.0514,0.6535
52,"[904.22000000000003, 2587.5700000000002]",0,n, , , , 
136,"[523.09000000000003, 972.88]",0,n,0.6818,0.6818,19.593,0.4641
