Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
1670,"[148.03999999999999, 519.08000000000004]",0,t,0.525,0.913,14.5859,0.3975
570,"[54.039999999999999, 257.17000000000002]",0,n,0.8636,0.6129,20.7687,0.5161
