Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
10151,"[37.700000000000003, 64.200000000000003]",0,synovial sarcoma,0.875,0.4667,31.3385,0.3592
1896,"[81.599999999999994, 139.90000000000001]",0,myxoid liposarcoma, , , , 
14422,"[92.799999999999997, 729.60000000000002]",0,myxoid liposarcoma,0.7895,0.7895,44.194,0.4405
9244,"[14.6, 15.5]",0,lipoma, , , , 
21826,"[122.09999999999999, 126.90000000000001]",0,lipoma,1.0,1.0,21.3321,0.111
2700,"[100.59999999999999, 104.7]",0,well-differentiated liposarcoma, , , , 
19270,"[43.100000000000001, 47.600000000000001]",0,well-differentiated liposarcoma, , , , 
8197,"[562.89999999999998, 579.20000000000005]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
20051,"[18.5, 97.700000000000003]",0,dedifferentiated liposarcoma, , , , 
20797,"[63.0, 98.200000000000003]",0,dedifferentiated liposarcoma,0.8667,0.4815,31.5906,0.3483
20631,"[662.79999999999995, 1659.3]",0,myxofibrosarcoma,0.8667,0.3824,25.597,0.3102
17784,"[42.100000000000001, 59.0]",0,leiomyosarcoma, , , , 
19524,"[12.4, 23.399999999999999]",0,leiomyosarcoma,0.8333,0.8333,26.7988,0.1774
20888,"[83.5, 86.599999999999994]",0,malignant peripheral nerve sheath tumor, , , , 
17468,"[91.0, 95.099999999999994]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
11541,"[104.90000000000001, 113.09999999999999]",0,fibrosarcoma, , , , 
12857,"[5847.1999999999998, 6043.3999999999996]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
13177,"[781.10000000000002, 1310.4000000000001]",0,malignant fibrous histiocytoma,0.8095,0.4722,29.2105,0.3733
