Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
830,"[414.19999999999999, 569.20000000000005]",0,synovial sarcoma, , , , 
987,"[96.900000000000006, 178.69999999999999]",0,synovial sarcoma, , , , 
282,"[96.299999999999997, 398.30000000000001]",0,synovial sarcoma,0.75,0.8571,41.4533,0.3759
2851,"[246.0, 538.70000000000005]",0,myxoid liposarcoma,0.9474,0.4737,34.6431,0.4238
9246,"[142.0, 148.5]",0,lipoma, , , , 
674,"[419.10000000000002, 471.89999999999998]",0,lipoma, , , , 
2961,"[265.0, 271.60000000000002]",0,lipoma,1.0,1.0,21.3321,0.111
21108,"[92.599999999999994, 104.90000000000001]",0,well-differentiated liposarcoma, , , , 
10219,"[558.29999999999995, 580.89999999999998]",0,well-differentiated liposarcoma, , , , 
19120,"[76.599999999999994, 78.799999999999997]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
13993,"[4.5999999999999996, 36.0]",0,dedifferentiated liposarcoma, , , , 
127,"[397.10000000000002, 725.0]",0,dedifferentiated liposarcoma,0.9333,0.4828,34.0948,0.3755
3612,"[0.80000000000000004, 46.200000000000003]",0,myxofibrosarcoma, , , , 
2383,"[28.899999999999999, 120.59999999999999]",0,myxofibrosarcoma,0.9333,0.4828,34.0948,0.3755
1057,"[1449.9000000000001, 2004.4000000000001]",0,leiomyosarcoma, , , , 
14825,"[221.0, 249.90000000000001]",0,leiomyosarcoma,0.8333,0.8333,26.7988,0.1774
11812,"[102.5, 103.8]",0,malignant peripheral nerve sheath tumor, , , , 
736,"[226.19999999999999, 240.40000000000001]",0,malignant peripheral nerve sheath tumor, , , , 
8362,"[72.900000000000006, 73.0]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
17595,"[539.39999999999998, 588.70000000000005]",0,fibrosarcoma, , , , 
2469,"[353.39999999999998, 383.80000000000001]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
7593,"[1.3, 4.4000000000000004]",0,malignant fibrous histiocytoma, , , , 
194,"[279.69999999999999, 345.39999999999998]",0,malignant fibrous histiocytoma,0.5238,0.6471,25.8306,0.2895
