Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
11499,"[497.19999999999999, 1163.4000000000001]",0,synovial sarcoma,0.875,0.6087,38.7782,0.3998
21287,"[871.0, 2817.5999999999999]",0,myxoid liposarcoma, , , , 
11973,"[44.299999999999997, 117.8]",0,myxoid liposarcoma,0.8421,1.0,54.7047,0.4992
13585,"[4.0, 4.2000000000000002]",0,lipoma, , , , 
11220,"[68.0, 70.400000000000006]",0,lipoma,1.0,1.0,21.3321,0.111
8618,"[17.0, 18.199999999999999]",0,well-differentiated liposarcoma, , , , 
8087,"[1.7, 1.7]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
21360,"[124.40000000000001, 167.30000000000001]",0,dedifferentiated liposarcoma, , , , 
17098,"[149.19999999999999, 313.80000000000001]",0,dedifferentiated liposarcoma,0.7333,0.6875,34.5668,0.332
243,"[5061.1999999999998, 6199.1999999999998]",0,myxofibrosarcoma, , , , 
15971,"[55.299999999999997, 94.799999999999997]",0,myxofibrosarcoma,0.6,0.75,29.8481,0.2776
3875,"[20.600000000000001, 29.199999999999999]",0,leiomyosarcoma, , , , 
14101,"[121.59999999999999, 187.09999999999999]",0,leiomyosarcoma,1.0,0.3,19.8987,0.185
2583,"[96.299999999999997, 103.7]",0,malignant peripheral nerve sheath tumor, , , , 
15377,"[31.399999999999999, 32.600000000000001]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
8778,"[145.19999999999999, 153.90000000000001]",0,fibrosarcoma, , , , 
3912,"[466.69999999999999, 519.0]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
3545,"[24.699999999999999, 119.5]",0,malignant fibrous histiocytoma,0.8571,0.4091,25.7623,0.3505
