Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
534,"[721.70000000000005, 1364.0999999999999]",0,synovial sarcoma, , , , 
6207,"[5.0999999999999996, 27.100000000000001]",0,synovial sarcoma,0.9375,0.7143,46.347,0.4495
12533,"[308.39999999999998, 899.20000000000005]",0,myxoid liposarcoma, , , , 
11561,"[183.19999999999999, 355.60000000000002]",0,myxoid liposarcoma,0.8421,0.6667,41.7298,0.4441
405,"[1488.7, 1597.5]",0,lipoma, , , , 
14076,"[64.0, 70.599999999999994]",0,lipoma, , , , 
3803,"[67.200000000000003, 71.5]",0,lipoma, , , , 
79,"[1709.0999999999999, 1710.2]",0,lipoma,1.0,1.0,21.3321,0.111
15679,"[193.40000000000001, 208.80000000000001]",0,well-differentiated liposarcoma, , , , 
2106,"[212.30000000000001, 240.09999999999999]",0,well-differentiated liposarcoma, , , , 
7677,"[12.699999999999999, 16.600000000000001]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
8937,"[71.299999999999997, 139.80000000000001]",0,dedifferentiated liposarcoma, , , , 
17296,"[102.7, 151.30000000000001]",0,dedifferentiated liposarcoma, , , , 
15063,"[97.5, 194.59999999999999]",0,dedifferentiated liposarcoma,0.8667,0.7647,43.6188,0.4027
8298,"[306.10000000000002, 437.30000000000001]",0,myxofibrosarcoma, , , , 
7481,"[28.300000000000001, 52.799999999999997]",0,myxofibrosarcoma, , , , 
6506,"[1.5, 35.799999999999997]",0,myxofibrosarcoma,0.7333,0.7857,37.5045,0.3429
22207,"[85.400000000000006, 94.099999999999994]",0,leiomyosarcoma, , , , 
17370,"[47.399999999999999, 67.400000000000006]",0,leiomyosarcoma,0.8333,1.0,28.622,0.1796
236,"[587.89999999999998, 593.10000000000002]",0,malignant peripheral nerve sheath tumor, , , , 
21734,"[28.899999999999999, 31.600000000000001]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
20075,"[45.399999999999999, 46.700000000000003]",0,fibrosarcoma, , , , 
1678,"[111.90000000000001, 119.5]",0,fibrosarcoma, , , , 
1265,"[237.59999999999999, 278.69999999999999]",0,fibrosarcoma, , , , 
10046,"[268.39999999999998, 291.69999999999999]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
4400,"[1.3, 17.100000000000001]",0,malignant fibrous histiocytoma, , , , 
1652,"[85.5, 201.19999999999999]",0,malignant fibrous histiocytoma,1.0,0.4038,29.5141,0.4038
