Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
11761,"[160.59999999999999, 306.80000000000001]",0,synovial sarcoma, , , , 
95,"[164.19999999999999, 356.60000000000002]",0,synovial sarcoma,0.9375,0.7895,49.3495,0.4611
1940,"[88.5, 209.30000000000001]",0,myxoid liposarcoma, , , , 
21167,"[72.299999999999997, 183.19999999999999]",0,myxoid liposarcoma,0.9474,0.6429,45.6368,0.4927
9396,"[60.299999999999997, 63.600000000000001]",0,lipoma, , , , 
2286,"[678.5, 692.5]",0,lipoma, , , , 
11132,"[218.80000000000001, 226.40000000000001]",0,lipoma,1.0,1.0,21.3321,0.111
8589,"[100.59999999999999, 105.09999999999999]",0,well-differentiated liposarcoma, , , , 
1149,"[257.69999999999999, 270.5]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
18033,"[33.200000000000003, 51.299999999999997]",0,dedifferentiated liposarcoma, , , , 
7274,"[1.2, 4.5999999999999996]",0,dedifferentiated liposarcoma, , , , 
12740,"[355.0, 506.80000000000001]",0,dedifferentiated liposarcoma,0.6667,0.8333,35.2718,0.3156
21106,"[169.90000000000001, 487.19999999999999]",0,myxofibrosarcoma, , , , 
2323,"[27.5, 102.09999999999999]",0,myxofibrosarcoma,0.8667,0.4194,27.9987,0.3265
21886,"[28.0, 30.0]",0,leiomyosarcoma, , , , 
6964,"[1.8, 14.199999999999999]",0,leiomyosarcoma,0.8333,0.5556,22.7441,0.1709
662,"[358.80000000000001, 365.10000000000002]",0,malignant peripheral nerve sheath tumor, , , , 
9693,"[115.59999999999999, 121.0]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
20797,"[77.799999999999997, 83.799999999999997]",0,fibrosarcoma, , , , 
9588,"[316.89999999999998, 339.19999999999999]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
1477,"[835.29999999999995, 1287.5999999999999]",0,malignant fibrous histiocytoma,0.6667,0.5385,27.7312,0.3352
