Rule_Ant,Rule_Pos,Rule_Index,Class_Label,Support,Confidence,Significance,Wracc
13657,"[34.200000000000003, 136.5]",0,synovial sarcoma, , , , 
8122,"[175.09999999999999, 431.0]",0,synovial sarcoma,0.9375,0.5172,36.6638,0.4031
282,"[24.399999999999999, 172.80000000000001]",0,myxoid liposarcoma,1.0,0.5938,45.1525,0.5032
16823,"[2.0, 2.2000000000000002]",0,lipoma, , , , 
11088,"[2.5, 2.8999999999999999]",0,lipoma,1.0,1.0,21.3321,0.111
1999,"[53.600000000000001, 57.799999999999997]",0,well-differentiated liposarcoma, , , , 
17176,"[130.90000000000001, 137.69999999999999]",0,well-differentiated liposarcoma,1.0,1.0,21.3321,0.111
1924,"[100.40000000000001, 154.30000000000001]",0,dedifferentiated liposarcoma, , , , 
17098,"[149.19999999999999, 285.60000000000002]",0,dedifferentiated liposarcoma,0.8,0.7059,38.3425,0.3646
12736,"[2623.5, 3457.0]",0,myxofibrosarcoma, , , , 
14811,"[64.400000000000006, 141.59999999999999]",0,myxofibrosarcoma,0.7333,0.5789,30.7861,0.3156
11507,"[37.899999999999999, 42.700000000000003]",0,leiomyosarcoma,0.8333,0.4545,20.7374,0.1665
15459,"[109.3, 113.0]",0,malignant peripheral nerve sheath tumor, , , , 
22009,"[22.399999999999999, 24.199999999999999]",0,malignant peripheral nerve sheath tumor,1.0,1.0,21.3321,0.111
8248,"[115.2, 130.19999999999999]",0,fibrosarcoma, , , , 
21498,"[27.899999999999999, 36.399999999999999]",0,fibrosarcoma, , , , 
20797,"[77.799999999999997, 83.799999999999997]",0,fibrosarcoma,1.0,1.0,26.1413,0.1466
19620,"[2.2999999999999998, 33.799999999999997]",0,malignant fibrous histiocytoma, , , , 
7152,"[0.90000000000000002, 2.5]",0,malignant fibrous histiocytoma,0.6667,0.4375,21.9173,0.2895
